DGRP	sex	value
DGRP_021	F	26.085714285714285
DGRP_026	F	24.388059701492537
DGRP_028	F	32.095238095238095
DGRP_038	F	8.5
DGRP_040	F	17.464788732394368
DGRP_041	F	30.258064516129032
DGRP_042	F	22.114285714285714
DGRP_045	F	21.21212121212121
DGRP_049	F	28.735294117647058
DGRP_057	F	33.682539682539684
DGRP_059	F	29.303030303030305
DGRP_069	F	26.71212121212121
DGRP_073	F	24.112676056338028
DGRP_075	F	30.22222222222222
DGRP_083	F	15.129032258064516
DGRP_085	F	32.732394366197184
DGRP_088	F	26.71186440677966
DGRP_091	F	29.880597014925375
DGRP_093	F	25.28787878787879
DGRP_101	F	34.93846153846154
DGRP_105	F	25.681818181818183
DGRP_109	F	19.235294117647058
DGRP_129	F	30.779411764705884
DGRP_136	F	41.6231884057971
DGRP_138	F	26.803030303030305
DGRP_142	F	38.6865671641791
DGRP_149	F	27.21212121212121
DGRP_153	F	19.67142857142857
DGRP_158	F	23.075757575757574
DGRP_161	F	25.9375
DGRP_176	F	22.11764705882353
DGRP_177	F	19.651515151515152
DGRP_181	F	21.9375
DGRP_189	F	15.63888888888889
DGRP_195	F	30.366197183098592
DGRP_208	F	30.71014492753623
DGRP_217	F	30.272727272727273
DGRP_223	F	26.205882352941178
DGRP_227	F	25.17142857142857
DGRP_228	F	30.6
DGRP_229	F	35.791044776119406
DGRP_233	F	21.640625
DGRP_235	F	16.797101449275363
DGRP_237	F	35.23809523809524
DGRP_239	F	21.603174603174605
DGRP_256	F	14.557142857142857
DGRP_280	F	23.26153846153846
DGRP_287	F	34.513888888888886
DGRP_301	F	31.06779661016949
DGRP_303	F	27.08823529411765
DGRP_304	F	41.98550724637681
DGRP_306	F	33.583333333333336
DGRP_307	F	27.88235294117647
DGRP_309	F	29.982758620689655
DGRP_310	F	16.40909090909091
DGRP_313	F	23.206349206349206
DGRP_317	F	26.953846153846154
DGRP_318	F	27.953125
DGRP_320	F	38.42857142857143
DGRP_321	F	18.98148148148148
DGRP_324	F	35.04615384615385
DGRP_332	F	19.28358208955224
DGRP_335	F	25.646153846153847
DGRP_336	F	26.808823529411764
DGRP_338	F	19.29032258064516
DGRP_340	F	26.695652173913043
DGRP_350	F	26.84375
DGRP_352	F	31.828125
DGRP_356	F	15.72463768115942
DGRP_357	F	21.25
DGRP_358	F	30.16393442622951
DGRP_359	F	35.23529411764706
DGRP_360	F	22.014492753623188
DGRP_361	F	23.227272727272727
DGRP_362	F	29.93846153846154
DGRP_365	F	26.46969696969697
DGRP_367	F	21.06451612903226
DGRP_370	F	20.732394366197184
DGRP_371	F	16.71014492753623
DGRP_373	F	33.18181818181818
DGRP_374	F	38.75757575757576
DGRP_375	F	29.704918032786885
DGRP_377	F	28.865671641791046
DGRP_379	F	39.0735294117647
DGRP_380	F	36.184615384615384
DGRP_381	F	26.166666666666668
DGRP_382	F	24.892857142857142
DGRP_383	F	20.833333333333332
DGRP_385	F	27.84375
DGRP_386	F	31.516129032258064
DGRP_391	F	34.18571428571428
DGRP_392	F	29.83076923076923
DGRP_399	F	35.720588235294116
DGRP_405	F	34.76119402985075
DGRP_406	F	26.29032258064516
DGRP_409	F	25.492537313432837
DGRP_426	F	24.37878787878788
DGRP_427	F	32.83582089552239
DGRP_437	F	37.850746268656714
DGRP_439	F	24.153846153846153
DGRP_440	F	18.597014925373134
DGRP_441	F	32.05797101449275
DGRP_443	F	30.696969696969695
DGRP_461	F	18.318840579710145
DGRP_486	F	32.614285714285714
DGRP_491	F	38.9375
DGRP_492	F	29.239436619718308
DGRP_502	F	29.984126984126984
DGRP_508	F	28.848484848484848
DGRP_509	F	27.264705882352942
DGRP_513	F	29.825396825396826
DGRP_517	F	38.39393939393939
DGRP_530	F	33.5
DGRP_531	F	26.956521739130434
DGRP_535	F	24.238805970149254
DGRP_555	F	29.50769230769231
DGRP_563	F	21.803030303030305
DGRP_584	F	27.73913043478261
DGRP_589	F	42.13793103448276
DGRP_595	F	26.59090909090909
DGRP_642	F	29.442857142857143
DGRP_703	F	21.514705882352942
DGRP_705	F	24.62121212121212
DGRP_707	F	30.9
DGRP_712	F	29.418181818181818
DGRP_714	F	23.044776119402986
DGRP_716	F	29.892307692307693
DGRP_721	F	29.87323943661972
DGRP_727	F	24.942857142857143
