sample_id	M592T356	M608T396	M637T785	M639T828	M678T399	M679T387	M690T410	M693T536	M701T586	M702T386	M702T412	M704T438	M704T452	M705T396	M706T489	M707T468	M712T550	M716T426	M717T468	M717T527	M718T481	M718T507	M719T554	M719T564	M719T621	M719T648	M720T547	M721T499	M721T519	M721T677	M723T486	M728T407	M729T744	M731T413	M731T817	M732T565	M733T482	M733T617	M734T616	M735T562	M735T582	M739T466	M741T1000	M743T561	M745T442	M745T455	M745T584	M745T666	M747T534	M747T600	M747T684	M747T788	M749T622	M749T623	M749T816	M753T362	M753T666	M753T718	M754T530	M755T789	M755T803	M757T424	M757T442	M757T456	M757T601	M759T491	M759T506	M759T750	M760T719	M760T736	M761T596	M761T633	M763T738	M765T472	M765T474	M765T489	M769T565	M771T591	M771T619	M771T633	M771T679	M771T713	M772T676	M773T530	M773T547	M773T705	M773T745	M773T812	M775T675	M775T820	M776T406	M777T680	M781T393	M781T584	M783T443	M783T492	M785T517	M785T537	M785T575	M785T832	M786T763	M787T615	M787T637	M788T785	M788T808	M789T758	M791T470	M791T484	M791T514	M791T965	M793T426	M793T484	M793T499	M793T552	M793T614	M795T685	M797T647	M797T720	M798T704	M799T581	M799T850	M800T815	M807T471	M809T1067	M811T536	M811T550	M811T576	M811T619	M812T801	M812T838	M813T730	M814T804	M819T1011	M819T1026	M819T543	M819T564	M819T648	M819T665	M821T590	M821T680	M821T851	M823T1106	M823T677	M824T837	M825T701	M826T798	M830T1103	M831T416	M833T1036	M833T480	M835T1081	M835T590	M835T870	M837T1123	M837T1135	M837T681	M839T730	M845T1022	M847T1062	M847T1080	M849T1108	M849T728	M851T1152	M851T1164	M858T1118	M859T1046	M863T1135	M865T1181	M865T1194	M865T756	M873T1073	M875T813	M877T1164	M879T1225	M879T846	M879T862	M881T878	M881T909	M889T1135	M889T1146	M891T1181	M891T1194	M893T1240	M897T1036	M899T1074	M901T1118	M903T1164	M903T851	M908T1177	M915T1145	M923T1084	M929T1173	M929T1189	M929T1204	M931T1223	M955T1190
CZC2546	13.5596366985852	12.7631606003287	14.5105566170128	15.0599769024592	13.6824630363696	14.7141033332163	16.4957569685439	14.4317884721967	15.0515325167571	17.7243047465691	13.3448891039841	15.1201318237173	20.1701658947565	14.3949131685892	17.1316731431865	16.9676117998376	14.6766888892029	13.8946925032882	11.43145422609	15.3260803101619	14.1218922481502	16.6538326928384	14.2208677015778	14.3829892889243	14.628717452137	16.5310395550236	12.191169003436	14.2095660937441	15.2424697536554	16.3946272462594	15.0508113313513	14.2877480365597	15.4456175385008	16.9387414901781	14.4374611560059	18.4270391742216	18.1256439800736	12.6342970032017	15.2212846420465	13.101022267863	18.2134288135271	17.378311533082	15.5726346347697	17.9491745784642	12.7808257581665	12.4550460010262	17.2424024641191	16.6403959079905	16.8804315130998	13.8787028414555	17.2147259023543	14.1144528974825	14.8672093675374	14.8592302805254	14.8581548195303	12.3190503938196	14.1796218357081	16.5479813854037	19.5696481642876	12.9333223279406	12.6796542589619	16.3602024169684	17.074417132433	17.040868676098	14.1360885309191	17.0830777893636	22.1861278565135	12.4871464906639	17.1645939608503	17.4053446181641	21.3106295101779	15.5411377777219	16.4803732153674	12.5594838089771	14.2457381545954	15.6300578165143	18.4781768318296	16.6483661103736	16.7232001980573	14.9198520540031	15.2877376855617	15.6459601844013	14.6084299834926	14.7840879159686	16.6825505076917	15.2701789826156	15.4344713780381	14.8865493556523	16.3676769924226	15.3359835104804	13.1730238748381	15.2535675316247	14.8621697504129	14.703740004215	18.8116000814098	21.2385053135164	20.2965636153295	20.4516084947119	17.232523275617	14.3074948978674	18.06448468176	19.2096884056004	21.6863966041528	13.4281432172041	12.4620874114517	19.2851506709614	13.7014866634874	14.0052987135359	16.3765728111846	14.8409605623544	14.1193678299263	13.9591076593154	15.2068668028566	16.8189986304041	15.0708184035113	16.3741454317394	13.7422379857514	17.2638199231047	12.4742226453051	15.2537764964733	13.4185497024241	17.3853265405135	19.6886239539126	13.9189397131456	17.007381964808	17.4746409018993	17.6841638906693	20.7471766259436	14.7621995602105	13.2244325054237	16.2184419038866	13.7388087939929	17.2967898000719	15.903391017229	15.5294155583685	13.7272983743676	14.3377814795138	13.7830297614344	16.015301885599	15.3396657413447	14.469527577151	18.8861026336664	14.8933554533792	13.6896029936241	13.9174017896096	11.8915503836114	18.168278488359	15.1402971741011	14.8824025085178	16.3421016070946	16.3685873414388	18.6109112813092	15.3393010908865	15.4222240599602	16.4775753549776	16.5830267742711	16.5629345066632	17.8106842794618	19.2211870699284	17.0110748145413	19.5603802876361	12.2748498364264	14.205880246709	19.8283098543934	15.6740550850069	15.1172400307265	17.3798726665855	15.6453996440344	16.1290672907909	13.5888082408733	20.0515508589289	13.5535606022491	21.1033042477233	18.518281790444	13.7891079655063	16.5904567142715	13.9987148508654	13.6924823118487	16.1856318330549	16.585135302584	15.4908751943489	16.7623603503628	13.6343653494813	17.744490814285	19.2051712070279	19.8348527622139	19.768802695217	14.1652836229382	17.4933252366023	14.146179146668	17.131111697225	16.6680981792257	16.0601029213855	14.4735768826046	16.6554042802872	14.3415461636631
CZC2547	13.7735985539745	12.8317314442551	14.9557699320315	15.2521879663224	14.1703024657026	15.0274137225937	16.8275483599094	14.6662171598424	15.7741152128838	18.0879750360477	13.8590406876141	15.6092934769697	20.591957736461	15.5347532696413	17.738410488389	17.9603449158303	14.7806347486897	14.3037482755556	12.4818220316937	16.5485440292492	15.0110105466487	16.8888158312029	14.7759606898842	14.9586353450979	16.2512395326352	16.7128478346546	13.1841123382088	16.0215817701766	16.1991331018646	16.8517872239906	14.8425179181214	14.6246350475037	16.0811458964015	17.2668153812017	15.0450341779336	18.8983108432296	19.4633923394006	13.5534748328118	16.3191194913302	15.0051942080535	19.0350850470683	17.4778383539831	15.3770463055208	18.2915653256306	13.5648558461797	17.4068592958818	18.177168216907	12.1101570657082	17.8427753095953	15.7362905854504	17.4979339904966	15.333620392173	16.1374312731462	16.1342432066111	15.1720653731995	13.2302432141262	14.0842220315982	17.2987236034337	19.590227895665	14.0285547637392	13.8453001626951	16.8584720847665	18.0627194397212	18.4377709950995	14.41502003585	17.921855950628	22.4495351880565	12.9602777610717	17.6852027710006	17.4813716230181	22.008952095118	17.0470187399742	17.1201100967731	15.7246016045123	15.9450621136189	17.1440308189061	19.1241260824904	17.3472973794485	17.1596576525288	14.9372134990459	15.7301213290174	16.2169490416252	14.847726912326	14.5796578876807	17.2447826320601	15.6012520779385	16.3457014858598	15.1771234365506	17.0827521941198	15.8853544170095	13.6355193860729	16.4086265331954	15.0288538619054	15.3389280070916	19.0968175443532	21.8018949907878	20.4071878034098	20.9039550638812	18.3019062277415	14.3856822495094	18.3010530275306	19.5347954232164	21.8612384328702	15.0553497276347	13.5112720091387	18.7194977923179	13.2643437940143	14.3902232829274	17.2648261393482	15.2924485148026	15.0789931259891	14.5011454800358	16.4072738426653	17.4245441038717	16.7747206985998	17.0414475790039	13.9699016368934	17.668221207366	12.8483371644866	15.9629622382072	13.5033695664237	17.5080656324517	20.3992143439271	14.9792971662323	17.116452063838	17.7223216167644	18.1758043269599	21.0499444493496	15.4702286925887	14.5964982093872	16.6520584990081	15.0357131873699	17.0212787203374	16.677845873857	16.9306633781659	14.4588161136387	15.4595654296357	14.2592599640027	16.2960083061469	16.2469576133672	14.6070754254775	19.8180191220386	15.2081518394548	13.9345462913338	14.2803290978377	12.9668440104187	17.3765194623204	15.547033488843	15.6645701725064	17.1964148625794	17.2467282217775	19.8044600063615	15.5521043940923	16.493987128415	17.1527749666631	17.2084828938194	16.9744663890324	17.9786763113371	19.496235868821	17.7964767203636	20.2792404812016	12.6764833369149	15.2148622740755	20.204472772587	15.6952405334315	15.6081493281606	17.9270922404276	16.2240297276985	16.4636324047163	14.2077729160736	20.1269437245315	14.3872157835542	21.113164968068	18.4691240708378	12.0367525143218	16.8822318496449	14.2967157318745	13.8094962043441	16.0745575726781	16.5277068468204	15.4037089878559	16.7514114835706	13.4457429215616	17.2011545658912	18.3476386754138	18.9899254079682	18.524974473296	13.9752990087957	17.3382722979515	13.6007352047841	17.4331279161515	15.5438108406968	15.0537598504784	13.970525369465	15.602289455712	13.2079101902766
CZC2549	13.5656428173545	12.944158133996	15.1396184207046	15.2693872457203	14.1135638783643	13.8750179667541	17.1107610661685	14.496627235352	15.7736849335733	18.2734961304475	13.816334980035	15.7973422068257	20.6484562465315	13.9997084383616	17.737738691089	16.7738338368116	14.7102268817613	14.5834252227949	12.8604125277891	15.2084411428113	15.0925815126169	17.0555438671893	14.137372997919	14.7172044784506	14.4995794078983	16.5524655591457	13.0530061298976	14.4289435983665	15.5870605778453	16.6376843361014	15.3811189099742	15.0135842949557	15.9048636408836	17.1030454477322	14.6354913194901	18.8391735163298	18.1938461429626	13.1691615632827	16.0631637807647	13.9815857154807	18.5526620450555	17.4859855614174	14.5398694021928	18.2392771472641	13.5333086769949	17.5162108859388	18.1103321330751	16.7239298013995	17.1815408271215	14.6315645191297	17.3125900313125	14.3166940607276	15.1683643653567	15.332711574316	15.1089888517938	12.1160538695735	14.4011208663196	16.9934434447488	19.6313118520943	13.5586246529052	12.8239486170232	17.502432034741	17.6476602605357	17.2493563353523	15.6569940846714	17.4200874400524	22.4751980594369	12.7914032776849	17.4527450087431	17.7521303390003	21.5293873400343	16.5011391871267	16.9830156420776	14.7556482790389	14.8376014197717	15.4183106517438	18.826907960249	17.3310336753325	16.9979370015731	15.3663695759416	15.3025049161018	16.2674052559549	15.0198437487432	14.6887283175175	17.20921235781	15.5354076517211	16.3889517750012	15.0185815144477	16.5144372339952	15.6198946605918	13.881588136645	15.7462074641041	15.5907108283109	13.786664185965	19.4015430392932	21.6558251308149	20.5690533600931	20.6131573554053	16.9880747096452	14.6275043155311	18.5040789405938	19.3573109421361	21.853238452356	13.531548528365	13.5245769023076	19.3731958081573	13.6598787104495	14.6841260180854	16.743320825914	14.6789829476828	14.7491840335374	14.4693070319622	15.6942974358729	17.1226991801405	15.058422162152	16.8428545440288	13.7438401434132	17.6232879708656	13.0154246890869	15.8734952360482	13.6173007577252	17.7309949821644	20.073804030783	13.9792878707156	17.071082598275	17.4741900106874	18.0896959664496	20.9957834086195	15.4323564113233	14.4025755858824	15.5782383340011	14.7624133989051	17.0081284924938	15.7034654126622	16.4325181512095	13.4656731003338	14.8748262977503	14.2873739455369	16.2056707987493	15.7528441479711	14.6767722464322	18.3637681159046	15.4201010771481	14.3546531909358	14.0997681322598	13.2200869800141	17.8895164112741	15.4442550378144	15.2127993020025	16.7879625013375	16.4054880116977	19.1594567851183	15.5119556538959	15.6398328566736	16.2303855192031	16.8564170068253	16.6868353372565	18.0495396931918	19.2468639550903	16.7866603136547	19.3593149043166	12.6624823154257	14.2990623228482	19.3109950612649	15.7859805248698	16.388487692578	17.4914207673217	15.5600438854519	15.8424342755628	13.7071674241643	19.6234060799131	13.7910005178015	20.9972347668326	17.8456277474371	13.8104143344486	16.7299898093345	13.5563683429161	13.9675145054954	16.5981276637041	16.752951460772	15.9082291017528	16.8364986757078	13.3735725337443	18.6117122454769	20.1217336970198	20.0160842564972	19.7280034852668	14.342533172997	17.470532504174	13.9777217467147	17.368640531314	15.3927349390076	15.7418145147545	13.665574448877	16.1760909726043	13.2299720172562
CZC2550	13.2678063308433	12.9392233906679	15.1945251376574	15.4370044894659	14.0132333626629	14.3772293621529	16.8938641351385	14.6190408716451	15.0629072568988	18.0560906625102	13.9673800258049	15.6771995011524	20.4041256263548	14.9399229634371	17.5578800618434	17.3166867474379	14.8302966334367	14.3546425979278	11.3757080564712	16.4672287149831	14.9568249060026	16.9628162305803	15.341119894193	14.843153075223	15.6737826246522	16.3524384432098	12.8178074625119	15.1657037182289	15.7565885212209	16.8058070961409	14.0574647977071	14.6427154365008	15.4637161957759	17.3166745511031	14.3143475370542	18.6791526306288	19.0221106046499	13.191399313804	15.6773339433062	14.4311227946974	18.1025391055278	17.3503502978024	14.4028275981655	17.9974059442038	13.4896181141227	17.2753354780889	17.1826794443765	16.8210409309828	17.6717062536637	15.5922888702848	17.3552977704196	15.0271441820337	15.8049306474201	15.8062088593901	15.0027135070084	12.9082357802027	14.2751900802988	16.1993517947358	19.5216665040408	13.5183149327032	12.3052675604253	17.386906447201	18.1221352668797	17.8706537109401	14.7206043680175	18.1266960087165	22.5110489469263	12.6273558010687	17.3294843551987	17.6610787360591	21.8910752003839	17.0202221163588	16.8799100931334	14.5697567249884	14.6800475399838	16.0429890968337	18.4471455180195	16.9044950082681	16.7334330152945	15.1168741983908	15.3308565729267	15.806452858151	15.1271426818924	14.5050008984272	17.516509165572	15.4204014712483	16.1074451601994	14.8598377039338	17.0838091255486	15.4995558278671	13.8358202498187	15.3245998159116	15.0151737948298	15.054457279886	19.2018748620823	21.7226574951879	18.9441778724214	21.0550481867923	18.0188677840248	14.3343316313645	18.3899578431469	19.5558054724151	22.028459527927	14.2446921008929	12.9450447377644	19.9006985421204	12.9687950318875	14.1991017583152	15.9990536800003	15.0883851138659	14.4371892842378	14.2019197179819	15.2231700309477	16.8478563623851	15.6025872847478	16.4055247439135	12.8206890499344	17.1810862075643	13.1806629465677	16.1494657089727	13.5211211154478	17.8691912706258	19.9693545770463	14.2868382976887	16.7499872404639	18.1977430148303	19.0020029262611	21.0551451307066	15.6349882330152	13.8935273360584	16.7056700772283	14.3633294264937	17.6816999822408	16.3510685262007	15.8788115945579	13.853363168384	14.2896996839104	14.2006941311583	16.131650866499	15.4596110292013	14.5947357963153	19.4459431133285	15.4607090706053	13.9927659768586	14.2103130188889	12.8898418994724	17.9360110213225	15.2664904123895	15.6489036719154	16.7736926407851	17.09149734608	19.1554537550698	16.9615200777065	16.0364133753776	16.8596651246981	17.765946838155	17.6457930367062	18.3016489754661	19.7548450075047	17.5263040876194	20.3067696532773	12.6450462649171	14.8444312560981	20.0774374065571	16.250867899631	16.352555334252	18.1113671804201	16.2713892710434	16.5716626108477	14.660824803001	20.5141875468269	13.8650017068627	21.4541572286668	18.8883985984293	14.0163957509656	16.4428321950806	14.1981982381612	11.9391658840272	16.8112315944551	17.2064168835564	16.0841921744532	17.3516273113122	13.6975303422442	18.0550819097129	19.5714471425333	19.8853503559274	19.3523541246878	14.029397949297	18.1885108100171	14.582532736613	17.1207644208386	16.745207495245	16.2897264943419	14.6347018250981	16.5829308336401	14.4692293376053
CZC2552	13.1891022770575	12.6252094841595	15.0187523118379	15.3657052577218	14.208299944146	14.9458910904018	17.020701968475	14.3855923892948	15.3962890946156	18.0754411445197	13.9187494306285	15.7902416185014	20.2257530182391	15.0621255626862	17.5951933851046	17.6593480167882	14.7452929341199	14.5076008351986	12.5685156594227	15.849684783054	14.965943723707	16.9540348511777	14.2324349496328	14.5223586795128	15.3743500082432	16.3460186871164	13.1473586060555	15.5804304961626	15.9547981312614	16.539266334307	14.7907463500748	14.6556569369297	15.670347673021	17.3930103842441	14.5025004346754	18.5297944461857	18.8443496358743	12.322997138522	16.1584859068529	14.6864711718992	18.5610801405017	17.4814338127868	15.2680504775603	17.6950152884103	13.669484514827	17.4797609409628	17.4643960970013	16.4379179709499	17.6165667987135	15.3025864202384	17.1582290997017	14.8931338486367	15.8458037253751	15.9001262251154	14.6582237707542	13.5794680710477	14.1110262002333	16.8329919191133	19.5952431203227	13.7546405604644	12.8789388496382	16.9256503445028	18.3085251399963	17.830675802934	14.4760016268282	17.6654571422376	22.4160433361246	12.2413391622005	17.0863078982479	17.7807752044493	21.6872178186726	16.7494597570483	16.8559447831805	15.0274866075147	15.0431241101575	16.4800713768954	18.5004708720381	16.8182134670894	16.7207591565279	14.964882088039	15.0340194843907	15.5586125272726	15.1300645738884	14.6244305234243	17.3476930841442	15.1907374487004	15.9311345642507	14.4253936645255	17.0003594577806	15.2020487168631	13.0862179226809	15.9973287616977	13.8067330204461	15.1531299764515	19.132696913653	21.6703290567718	19.9551486867273	20.8048927094756	17.8501530134304	14.084783015822	18.2334318516344	19.398801832194	21.8848746744611	14.9359621804591	13.4416359067434	19.6788427831993	13.188845317941	14.0547152085252	16.6102264322519	15.2947753977849	14.9890050930774	13.9928686990312	15.8276704206871	16.8811135199445	16.2276990318201	16.4568000102534	13.3826006962951	17.2651445470163	12.9749082612789	15.8090436146999	13.3407667387888	17.4952927847512	20.1856580184623	14.5708477500081	17.4375523363091	17.7289196962662	17.8856815074464	21.0475482052357	15.2839351445294	14.4479751555593	16.5460813338392	14.7121557501313	17.4747779358826	15.8739229463223	16.3308049980035	13.9075985001142	14.7327332534254	14.1060466296331	16.0627143978206	15.7767992307328	14.4862814559065	19.3498409592307	15.3275208675954	14.3394955744677	14.1985004015811	13.2135318927082	17.6332603619002	14.4512848788689	15.5124835642244	16.7562806655711	16.9646444517275	19.3491331053023	15.3275520941788	16.2901990169028	16.9230522722861	17.1689379465555	16.8210747830877	18.0164879820184	19.4431426169188	17.4316871731469	20.0064080449901	12.4431014205947	14.9675575674954	19.9884831045599	15.7267727516323	13.1731226923802	17.9213504392736	16.185836708186	16.5261295083366	13.6121564307954	19.8921716157504	13.9300429720704	21.2098114992099	18.4895987477035	13.8413601975261	16.3365034261659	13.9947582293762	13.4348492799689	16.4578542928576	16.8044573682441	15.8999766587536	17.1365854281853	13.6206770575601	17.4428438363395	18.7894214889644	19.3105342653398	19.3621919974386	14.1515321666394	17.3906763925735	13.9173383248068	17.3789234468463	16.0192749863361	15.724025747934	14.2029584429932	16.0835648674958	13.6845232011632
CZC2553	13.8759132022043	12.6941228510063	14.821418653726	15.3638241651735	14.2162799176157	14.3469421944612	17.1191689319964	14.9520351776243	15.075387030249	18.1555890779544	13.9207887003295	16.0279217374358	20.5563996939938	14.4380476461116	17.749966259807	17.5517877849397	14.8544089006706	14.74923404493	13.34681981962	15.5609623305241	15.5319145814977	17.1697677420132	14.8517993705591	14.767305602646	14.9933526975658	16.5943133956582	13.3458619252198	15.6599539296445	16.1298140455879	16.7818050830944	15.065997464194	14.8589177986717	15.4655323870443	16.8320604048569	14.5801032014152	18.8497964533277	18.8625711829246	13.8143315870511	16.0312283872202	14.9189092093677	18.8958708886936	17.5491313663438	13.6512844626761	18.3273947234048	13.855639276064	17.3446008354714	17.5966409131943	17.0097529801792	17.6543993815049	15.788944594178	17.3850315915607	14.3346901097032	16.23360100667	16.2257858771319	15.1507233146571	13.2490973920108	14.2275458974208	17.2154342044367	19.5936163294473	13.4904681894776	12.8066205650977	16.8332796909599	17.9698180991655	17.245471713619	15.304322088311	17.8779119780226	22.4141995108906	13.2181595069341	17.4514640263647	17.5877749074919	21.8330876728928	16.9178322234483	17.0271070534847	15.2958138198648	16.3573631578197	16.7958020137948	18.8421843175056	16.9198570026438	16.5731423141305	15.2417454620401	15.53294481688	16.3735967104997	14.9370756865329	15.3636350421467	17.4752921332352	15.6310610635663	16.249252653323	15.3268110622879	17.1011608498789	16.07386083992	13.6675491364844	16.2488945238991	14.9265001389415	16.0652592719963	19.1426652995976	21.8924724393081	20.3818284547453	20.5621166155583	17.4659695097908	14.4417436288426	18.2431702096879	19.5500621183546	21.7199519329497	14.9412600885175	13.2746713208925	19.6600998518202	14.0871017248801	14.4730958255907	17.3776151588333	14.8554451464376	15.3469399576634	12.718890596793	16.7526452822077	17.1363547357262	16.0161862222215	17.037773547508	13.7161604209613	17.358682171634	13.9151574424748	15.4505027370241	13.7273050649564	17.3988282492271	20.9834245794991	14.3011722677498	17.5604446975062	17.4561066157678	17.8801774027914	21.070251926659	15.1874681832147	13.7059186504705	16.0862213645772	14.6315648587186	17.0302107791207	15.5652633353619	16.9194179703554	13.5484512228317	15.800550701635	14.2521835369787	16.3818926992699	16.3173901825776	14.7950642420337	18.8300773701718	15.2598148960469	14.4597018371461	14.3836754935738	13.48000721911	18.3071347864515	15.9026674701052	15.586812222034	17.5783892308364	17.0340715392744	19.864774987183	16.5271104653977	16.2861053398094	16.7739321448225	16.7905754677953	16.6244656423205	17.9544636434696	19.5825535102207	16.9304672185951	20.4263400466717	12.9972238787041	15.0599238651398	19.7208826866199	15.9584529364798	15.5955325412918	18.2121903168156	16.4547876312913	16.4530024293175	14.13044072133	20.0438807474996	14.6386755959065	21.4397250932038	18.4388463182827	13.895581673542	16.9532582923774	14.1841612499163	13.787365025065	16.5884072115383	17.1408359986454	16.6570943244386	17.566846694646	14.0143991692755	17.7571143013157	19.5930604852326	19.8438928125734	19.8702696908899	14.9823343447489	17.8191750183755	14.7344839091954	18.6257693044438	16.5894390329594	16.303597071622	14.6409392337273	16.5108986815763	14.2985184225473
CZC2554	13.1203198085391	12.6411336461305	14.8187757628804	15.3684080746518	14.0193003435489	14.8241432025115	16.8198862954264	14.7333278851986	15.5615998921161	18.0027285442691	13.7452876692448	15.4144027920851	20.3820822403579	15.2173253132426	17.4261503040859	17.6835306871025	14.8268774306214	14.2163685522696	12.8115318960173	16.4626681977325	14.6254733201256	16.7258234194071	14.6434026540319	14.8468091060443	15.769581298489	16.5242920136347	12.8094261493645	15.7699227536889	15.7785085074077	16.870142988476	14.2416565317873	14.435590768263	15.6199406999375	17.3332602196953	14.4343716623571	18.6934613784132	19.49542185093	12.89673804602	15.6118405051275	14.6438504574442	18.8425849328928	17.430098596369	15.3274000110142	17.8437036895872	13.620285577311	17.1490645133001	17.5094946497183	16.5894968681229	17.8648286795652	15.3776586761409	17.3046643273694	15.0864399565311	15.8424514174466	15.853744662491	15.0565141289717	14.214365048005	14.3983897782558	16.8287224082088	19.5420000716865	13.790276716506	12.9132954545073	16.939132579639	18.1642060684964	18.2510254415995	13.4770811982464	18.0631634078724	22.4513428608106	12.0641090150175	17.2767769558285	17.7239612918213	22.0925660820975	17.171722878362	16.8219584308649	15.8051823427748	15.9150685584498	17.0633927548426	18.7782753416799	16.9219954614634	17.0598268035495	15.4676349395291	15.1850634070055	16.0831197411942	14.9320010024055	14.3979296219253	17.1522905944356	15.3276889581595	15.7876009104376	14.5086076267686	17.0526726889377	15.4756363789969	13.7656769186039	15.9815065470386	14.868088965323	14.5531279977066	19.0227385899447	21.8045497969153	20.267767270629	21.2865444531002	18.39730468678	14.4908026982786	18.2152028324424	19.3067579292987	21.7722837549577	14.6228619301958	13.0117436284139	19.9009838021789	13.5218715795255	13.5740855931537	16.572026968546	15.1185886934794	14.985905602016	12.4090864656396	16.9159646948811	17.0112103649108	16.5732145349778	16.4150903170412	12.9785740120177	17.3608701642252	13.17012077493	15.8937044128566	13.694370021994	17.4479039774054	20.5982796077956	14.9446175958521	15.7891625368198	17.7527335420801	18.2223546302424	20.8344648704397	15.0341857593189	13.5087866762009	16.8475864371681	14.2617291635268	17.7360537703235	16.9203224958109	16.5825271000283	13.9549750343617	15.0071854337036	14.0196047618917	16.1466752963123	15.7565336638534	14.5007551143829	19.9774620636562	15.1045427238868	13.7361065054404	13.945870128425	12.2034247268859	17.9821761893628	15.8879246073113	14.0457780488562	17.1017713332937	17.4730247702993	19.3300226465374	16.5779165871069	16.466652768221	17.3337024920672	14.9146995466423	17.0403493839504	18.2874779519613	20.0072917087604	18.0295063427315	21.0609248255274	12.5746420525885	15.0987145505247	20.4909707332518	16.1273170340154	16.7671394706576	18.3893587536559	16.3458013573992	16.7478709533214	13.6736255873887	20.3010705504602	13.6695453410744	21.6052793032629	19.0624091464625	13.5764872575583	16.1790764032351	13.8943820729824	11.4831625636679	16.7160052440291	17.1214292368267	15.7618309454317	17.3292128923065	13.6888910272923	17.296932373556	18.4487336138176	19.4144177051657	19.5030929547635	13.8889474447048	17.9622331538981	14.2790736476396	18.840319795446	16.6936645064697	16.5950360538118	14.2068276039069	17.1004703742404	14.0265206889466
CZC2555	13.5569091479618	12.6597549425777	14.4142085708925	14.6477344653232	14.3649327576504	14.7184755318032	17.1412856249233	15.0226468107068	15.1166597023701	18.0118584526056	13.9522222504449	16.3802297543254	20.5235849504395	14.8110114387234	17.7824054722043	17.6118446119354	14.7633908213742	14.6681482146579	13.4072559019326	15.2813596933529	15.4433284992222	17.2087762659033	14.4977947558961	14.8477317262254	14.5648475155258	16.5504230058909	13.4665952076442	16.246155342216	16.1609448989709	16.7471405277574	14.8679112085554	14.6583662541045	15.5132274438314	17.226734827285	14.6630538763671	18.7145646874827	18.7075510880418	13.6872567704783	16.2748186338612	15.0243676047347	18.6465053835352	17.4962246482955	15.6355539783215	17.9545262110218	14.3209075288219	17.5347796649416	17.6253843207404	16.8679939388368	17.8085067576598	15.7118500165187	17.3459081321308	14.1470250344631	16.2720344769176	16.2726727312925	15.2131268499529	14.9725514008173	14.3268875900767	16.8946792693542	19.5391640347032	13.7289357745265	13.0243784058719	16.5484528600504	18.028092364082	17.2771797711043	14.3507363997726	17.500675003973	22.3115756683225	12.862246777625	17.4356536445663	17.7236454572947	21.6399575916002	16.567560847532	16.7897729390076	15.3194487946138	16.1936270966356	16.4138318551382	18.6248241078973	16.856013367319	16.7420170312984	15.2180878905346	15.2085975600245	15.9647510978736	15.1098999603032	14.7402702396319	17.5298659970206	15.3583263088424	16.1826583221168	15.201830024269	16.9235564853372	14.8356593604708	13.6278531704312	16.0905049508336	14.6447642130277	14.9208322167199	18.5502303786397	21.7380225511107	19.923114934293	20.564484758618	17.2828235486943	14.6984184589142	18.2717066088684	17.8818120418531	21.6067890042832	15.4186225744424	13.6840445078508	19.6154880895934	13.4478759484068	13.6203889163411	16.6678539727514	15.4992173280808	13.58313315241	13.2161499048579	17.3534927018419	16.8719832146341	15.5915323889816	16.575203894086	13.5711014440131	17.549245452747	13.8183164836702	16.0011089112491	13.8375282586045	17.5984899584818	20.5525007035977	15.0805140935389	15.3937615216794	16.7452272194855	17.7676269143404	20.9336488749087	15.6265252085889	14.5411085384016	16.1037258200087	14.8475741916844	17.3744575449738	16.3669231087346	16.5805760213274	13.9432284506467	14.8647574866195	14.1503718012036	16.0252760549836	15.9769125462802	14.9045332154126	19.0635488461601	15.045862941883	14.764319390587	14.4409294223287	13.8452549662809	18.2861358452183	15.8140988776446	15.4937885573344	16.9242754042383	17.1112628796541	19.3716580738593	16.6891292045602	16.5387621430034	16.9143969245149	17.0412372018906	16.726074560601	17.8007213841367	18.9615379358584	17.0641249211535	19.4555865456909	12.7355062023469	15.1353006786524	19.5944877709346	15.5237404694471	16.2544965277973	17.8201025145511	16.3719572181914	16.3843670740692	14.1811619554242	19.9533759137175	14.1091511936165	20.8192570811374	18.1086076571582	13.9749687750068	16.6896576883153	14.0986173924587	13.7377289956487	16.623396242404	16.8484417955827	15.8919687448634	16.9982711366732	14.1752529646251	16.91033536918	18.8887108614793	19.1231186383611	19.0264311869172	14.9325927457178	17.5425916376285	14.4353546027874	19.4509555431095	16.5660194096942	16.0010843988379	14.3424980294243	17.1127684808259	14.5822176523786
