DGRP	sex	value
DGRP_021	F	50.85294117647059
DGRP_026	F	32.484848484848484
DGRP_028	F	47.6
DGRP_038	F	41.97014925373134
DGRP_040	F	51.61971830985915
DGRP_041	F	47.370370370370374
DGRP_042	F	32.67164179104478
DGRP_045	F	44.09090909090909
DGRP_049	F	37.04761904761905
DGRP_057	F	36.901408450704224
DGRP_059	F	54.62068965517241
DGRP_069	F	35.34920634920635
DGRP_073	F	42.8235294117647
DGRP_075	F	52.134328358208954
DGRP_083	F	26.384615384615383
DGRP_085	F	43.68181818181818
DGRP_088	F	41.74603174603175
DGRP_091	F	36.55882352941177
DGRP_093	F	35.98571428571429
DGRP_101	F	53.61538461538461
DGRP_105	F	51.10606060606061
DGRP_109	F	57.4
DGRP_129	F	41.28358208955224
DGRP_136	F	62.6875
DGRP_138	F	36.08695652173913
DGRP_142	F	51.62686567164179
DGRP_149	F	40.40298507462686
DGRP_153	F	38.47692307692308
DGRP_158	F	35.698412698412696
DGRP_161	F	42.30508474576271
DGRP_176	F	33.46376811594203
DGRP_177	F	26.428571428571427
DGRP_181	F	32.421875
DGRP_189	F	46.50819672131148
DGRP_195	F	38.44117647058823
DGRP_208	F	51.16949152542373
DGRP_217	F	50.457142857142856
DGRP_223	F	39.93333333333333
DGRP_227	F	32.666666666666664
DGRP_228	F	39.850746268656714
DGRP_229	F	34.30882352941177
DGRP_233	F	40.08196721311475
DGRP_235	F	41.54545454545455
DGRP_237	F	50.9
DGRP_239	F	42.82608695652174
DGRP_256	F	40.98550724637681
DGRP_280	F	46.492537313432834
DGRP_287	F	46.0655737704918
DGRP_301	F	54.44642857142857
DGRP_303	F	57.47761194029851
DGRP_304	F	67.95384615384616
DGRP_306	F	56.131147540983605
DGRP_307	F	33.83098591549296
DGRP_309	F	35.9375
DGRP_310	F	23.594202898550726
DGRP_313	F	38.796875
DGRP_315	F	58.33898305084746
DGRP_317	F	45.36764705882353
DGRP_318	F	41.53968253968254
DGRP_319	F	36.625
DGRP_320	F	50.5
DGRP_321	F	40.82608695652174
DGRP_324	F	43.15151515151515
