sample_id	pos_M592T356	pos_M608T396	pos_M637T785	pos_M639T828	pos_M678T399	pos_M679T387	pos_M690T410	pos_M693T536	pos_M701T586	pos_M702T386	pos_M702T412	pos_M704T438	pos_M704T452	pos_M705T396	pos_M706T489	pos_M707T468	pos_M712T550	pos_M716T426	pos_M717T468	pos_M717T527	pos_M718T481	pos_M718T507	pos_M719T554	pos_M719T564	pos_M719T621	pos_M719T648	pos_M720T547	pos_M721T499	pos_M721T519	pos_M721T677	pos_M723T486	pos_M728T407	pos_M729T744	pos_M731T413	pos_M731T817	pos_M732T565	pos_M733T482	pos_M733T617	pos_M734T616	pos_M735T562	pos_M735T582	pos_M739T466	pos_M741T1000	pos_M743T561	pos_M745T442	pos_M745T455	pos_M745T584	pos_M745T666	pos_M747T534	pos_M747T600	pos_M747T684	pos_M747T788	pos_M749T622	pos_M749T623	pos_M749T816	pos_M753T362	pos_M753T666	pos_M753T718	pos_M754T530	pos_M755T789	pos_M755T803	pos_M757T424	pos_M757T442	pos_M757T456	pos_M757T601	pos_M759T491	pos_M759T506	pos_M759T750	pos_M760T719	pos_M760T736	pos_M761T596	pos_M761T633	pos_M763T738	pos_M765T472	pos_M765T474	pos_M765T489	pos_M769T565	pos_M771T591	pos_M771T619	pos_M771T633	pos_M771T679	pos_M771T713	pos_M772T676	pos_M773T530	pos_M773T547	pos_M773T705	pos_M773T745	pos_M773T812	pos_M775T675	pos_M775T820	pos_M776T406	pos_M777T680	pos_M781T393	pos_M781T584	pos_M783T443	pos_M783T492	pos_M785T517	pos_M785T537	pos_M785T575	pos_M785T832	pos_M786T763	pos_M787T615	pos_M787T637	pos_M788T785	pos_M788T808	pos_M789T758	pos_M791T470	pos_M791T484	pos_M791T514	pos_M791T965	pos_M793T426	pos_M793T484	pos_M793T499	pos_M793T552	pos_M793T614	pos_M795T685	pos_M797T647	pos_M797T720	pos_M798T704	pos_M799T581	pos_M799T850	pos_M800T815	pos_M807T471	pos_M809T1067	pos_M811T536	pos_M811T550	pos_M811T576	pos_M811T619	pos_M812T801	pos_M812T838	pos_M813T730	pos_M814T804	pos_M819T1011	pos_M819T1026	pos_M819T543	pos_M819T564	pos_M819T648	pos_M819T665	pos_M821T590	pos_M821T680	pos_M821T851	pos_M823T1106	pos_M823T677	pos_M824T837	pos_M825T701	pos_M826T798	pos_M830T1103	pos_M831T416	pos_M833T1036	pos_M833T480	pos_M835T1081	pos_M835T590	pos_M835T870	pos_M837T1123	pos_M837T1135	pos_M837T681	pos_M839T730	pos_M845T1022	pos_M847T1062	pos_M847T1080	pos_M849T1108	pos_M849T728	pos_M851T1152	pos_M851T1164	pos_M858T1118	pos_M859T1046	pos_M863T1135	pos_M865T1181	pos_M865T1194	pos_M865T756	pos_M873T1073	pos_M875T813	pos_M877T1164	pos_M879T1225	pos_M879T846	pos_M879T862	pos_M881T878	pos_M881T909	pos_M889T1135	pos_M889T1146	pos_M891T1181	pos_M891T1194	pos_M893T1240	pos_M897T1036	pos_M899T1074	pos_M901T1118	pos_M903T1164	pos_M903T851	pos_M908T1177	pos_M915T1145	pos_M923T1084	pos_M929T1173	pos_M929T1189	pos_M929T1204	pos_M931T1223	pos_M955T1190	neg_M803T514	neg_M827T500	neg_M831T651	neg_M805T608	neg_M829T547	neg_M748T457	neg_M857T697	neg_M855T632	neg_M858T825	neg_M833T781	neg_M777T491	neg_M851T478	neg_M832T829	neg_M825T442	neg_M540T152	neg_M829T527	neg_M774T480	neg_M798T540	neg_M746T390	neg_M860T875	neg_M776T574	neg_M856T765	neg_M831T624	neg_M568T240	neg_M846T851	neg_M858T839	neg_M830T780	neg_M813T578	neg_M720T377	neg_M853T549	neg_M564T122	neg_M827T450	neg_M879T599	neg_M783T471	neg_M695T915	neg_M779T595	neg_M801T451	neg_M566T170	neg_M734T415	neg_M811T553	neg_M853T508	neg_M804T753	neg_M801T431	neg_M804T736	neg_M693T864	neg_M839T586	neg_M851T438	neg_M818T812	neg_M830T737	neg_M801T465	neg_M844T818	neg_M855T560	neg_M540T137	neg_M827T478	neg_M829T586	neg_M787T574	neg_M775T421	neg_M801T432	neg_M855T588	neg_M775T422	neg_M859T802	neg_M844T806	neg_M751T477	neg_M841T743	neg_M791T713	neg_M802T604	neg_M699T483	neg_M881T643	neg_M789T598	neg_M588T119	neg_M851T450	neg_M861T450	neg_M872T837	neg_M778T625	neg_M568T230	neg_M881T696	neg_M839T707	neg_M789T465	neg_M817T559	neg_M825T420	neg_M791T544	neg_M883T750	neg_M789T686	neg_M819T690	neg_M799T410	neg_M837T565	neg_M853T531	neg_M857T749	neg_M590T143	neg_M877T488	neg_M750T495	neg_M765T698	neg_M856T804	neg_M803T498	neg_M807T760	neg_M564T113	neg_M834T845	neg_M573T167	neg_M749T403	neg_M841T562	neg_M857T868	neg_M815T735	neg_M538T108	neg_M763T671	neg_M1069T431	neg_M819T327	neg_M923T873	neg_M806T804	neg_M841T541	neg_M612T114	neg_M874T892	neg_M745T481	neg_M813T603	neg_M815T603	neg_M748T444	neg_M895T829	neg_M764T425	neg_M813T451	neg_M815T636	neg_M817T770	neg_M722T395	neg_M837T547	neg_M819T663	neg_M841T686	neg_M718T329	neg_M762T510	neg_M863T556	neg_M825T399	neg_M815T491	neg_M843T341	neg_M586T96	neg_M849T404	neg_M566T154	neg_M1017T816	neg_M512T98	neg_M849T391	neg_M828T603	neg_M842T680	neg_M875T423	neg_M777T506	neg_M835T524	neg_M876T805	neg_M554T199	neg_M841T644	neg_M823T394	neg_M816T689	neg_M526T188	neg_M524T181	neg_M869T832	neg_M588T112	neg_M837T433	neg_M921T836	neg_M692T320	neg_M783T830	neg_M562T98	neg_M722T405	neg_M870T814	neg_M767T451	neg_M809T828	neg_M526T120	neg_M614T130	neg_M706T346	neg_M1069T430	neg_M590T132
CZC2546	13.5596366985852	12.7631606003287	14.5105566170128	15.0599769024592	13.6824630363696	14.7141033332163	16.4957569685439	14.4317884721967	15.0515325167571	17.7243047465691	13.3448891039841	15.1201318237173	20.1701658947565	14.3949131685892	17.1316731431865	16.9676117998376	14.6766888892029	13.8946925032882	11.43145422609	15.3260803101619	14.1218922481502	16.6538326928384	14.2208677015778	14.3829892889243	14.628717452137	16.5310395550236	12.191169003436	14.2095660937441	15.2424697536554	16.3946272462594	15.0508113313513	14.2877480365597	15.4456175385008	16.9387414901781	14.4374611560059	18.4270391742216	18.1256439800736	12.6342970032017	15.2212846420465	13.101022267863	18.2134288135271	17.378311533082	15.5726346347697	17.9491745784642	12.7808257581665	12.4550460010262	17.2424024641191	16.6403959079905	16.8804315130998	13.8787028414555	17.2147259023543	14.1144528974825	14.8672093675374	14.8592302805254	14.8581548195303	12.3190503938196	14.1796218357081	16.5479813854037	19.5696481642876	12.9333223279406	12.6796542589619	16.3602024169684	17.074417132433	17.040868676098	14.1360885309191	17.0830777893636	22.1861278565135	12.4871464906639	17.1645939608503	17.4053446181641	21.3106295101779	15.5411377777219	16.4803732153674	12.5594838089771	14.2457381545954	15.6300578165143	18.4781768318296	16.6483661103736	16.7232001980573	14.9198520540031	15.2877376855617	15.6459601844013	14.6084299834926	14.7840879159686	16.6825505076917	15.2701789826156	15.4344713780381	14.8865493556523	16.3676769924226	15.3359835104804	13.1730238748381	15.2535675316247	14.8621697504129	14.703740004215	18.8116000814098	21.2385053135164	20.2965636153295	20.4516084947119	17.232523275617	14.3074948978674	18.06448468176	19.2096884056004	21.6863966041528	13.4281432172041	12.4620874114517	19.2851506709614	13.7014866634874	14.0052987135359	16.3765728111846	14.8409605623544	14.1193678299263	13.9591076593154	15.2068668028566	16.8189986304041	15.0708184035113	16.3741454317394	13.7422379857514	17.2638199231047	12.4742226453051	15.2537764964733	13.4185497024241	17.3853265405135	19.6886239539126	13.9189397131456	17.007381964808	17.4746409018993	17.6841638906693	20.7471766259436	14.7621995602105	13.2244325054237	16.2184419038866	13.7388087939929	17.2967898000719	15.903391017229	15.5294155583685	13.7272983743676	14.3377814795138	13.7830297614344	16.015301885599	15.3396657413447	14.469527577151	18.8861026336664	14.8933554533792	13.6896029936241	13.9174017896096	11.8915503836114	18.168278488359	15.1402971741011	14.8824025085178	16.3421016070946	16.3685873414388	18.6109112813092	15.3393010908865	15.4222240599602	16.4775753549776	16.5830267742711	16.5629345066632	17.8106842794618	19.2211870699284	17.0110748145413	19.5603802876361	12.2748498364264	14.205880246709	19.8283098543934	15.6740550850069	15.1172400307265	17.3798726665855	15.6453996440344	16.1290672907909	13.5888082408733	20.0515508589289	13.5535606022491	21.1033042477233	18.518281790444	13.7891079655063	16.5904567142715	13.9987148508654	13.6924823118487	16.1856318330549	16.585135302584	15.4908751943489	16.7623603503628	13.6343653494813	17.744490814285	19.2051712070279	19.8348527622139	19.768802695217	14.1652836229382	17.4933252366023	14.146179146668	17.131111697225	16.6680981792257	16.0601029213855	14.4735768826046	16.6554042802872	14.3415461636631	18.1051062959545	17.1255449836553	17.8233286961335	17.7478100736824	16.9274029776682	17.4497629397178	16.3013506652785	17.0948424622582	16.9017307369156	16.2951446698211	15.1685396401165	11.6672608988723	16.4935783300011	14.9847899154241	16.4546719243104	16.5332806310228	15.121234303696	16.2083497886782	15.7321595184424	16.1187574029522	15.9429075606648	16.113180582575	15.8379573406473	15.8346753835671	15.5909217861181	15.8105929562805	15.7133719320532	15.2345111058291	15.3003376422771	14.8712237937413	15.7580991160677	15.6087230345657	14.8618393871054	14.8836916992351	15.1455016120949	15.3010113592801	14.5050009711928	15.4733777900427	14.6301178901843	15.1674839734406	15.2721191756905	15.2843684024698	14.4334330991296	14.8894578176782	14.2355139433143	14.9676588656818	14.7175432517868	14.7226113788648	15.0866369446415	13.6960831109919	14.9274933369182	14.5088185180985	14.789002925611	13.5465919356655	14.2871112855442	14.9931358098395	14.5044703682133	14.4199794683124	14.6201802132574	14.5053934791218	14.116493704373	14.4719231385889	13.9124857254525	14.4102798861201	14.5033640139564	14.4044673074947	12.65431966818	14.081963483224	13.9835375010164	14.4863666786463	12.8291697632054	12.2980109131866	12.8592338184937	12.3042625227502	14.0970190958056	13.0717448519406	13.5244560280987	13.6021090059027	13.5231825395331	13.2111324725186	13.3581351052375	13.7210448827455	14.2573312446705	13.6900134928911	13.4607907005977	13.7525794086322	13.3393051208828	13.437648506164	13.7300803241995	13.2508680672256	14.0131713720018	13.5888017036288	13.0837659417173	13.1107325742802	13.7600524805797	13.863303214312	12.2052827226232	14.2126670388262	12.1601156932977	13.4296436244886	13.8876950688805	13.0571744658221	13.2085707532049	13.6535502323007	12.1238658853164	13.6027412027339	13.6247462277684	12.0495920532303	12.4828622230666	12.8426637943405	12.1635792190079	13.1660847349465	12.961359964108	12.9508555478177	12.9413362237091	13.0935423519026	12.3284038032261	12.4881068852079	12.9959881772457	12.8052755580534	12.2316890654255	12.4833381408279	12.1504471723713	13.0679029183151	12.8767167542986	12.8860997105534	12.2772476818294	12.5239528838695	12.1501891364184	12.6501561129771	11.9570026965914	11.8869519438487	12.9874645764745	12.1497650674503	13.0941353155569	11.4240140535123	12.7791251144435	12.2425671960767	12.5652869654728	11.9970661756125	12.3082156984515	12.5573012121453	12.483433450354	12.1860681435687	11.9351440669459	12.2910406365196	12.4784184623741	12.7475033136472	12.7683401251929	12.5733802814706	11.4347596958367	12.6780658520663	12.5030337178498	12.2957756087827	11.9368536702713	11.9950559180316	11.506757294459	12.2676542403607	12.0133816516723	12.2007515581214	12.0372837212207	11.4387860255214	12.1233262902096	11.623132607435
CZC2547	13.7735985539745	12.8317314442551	14.9557699320315	15.2521879663224	14.1703024657026	15.0274137225937	16.8275483599094	14.6662171598424	15.7741152128838	18.0879750360477	13.8590406876141	15.6092934769697	20.591957736461	15.5347532696413	17.738410488389	17.9603449158303	14.7806347486897	14.3037482755556	12.4818220316937	16.5485440292492	15.0110105466487	16.8888158312029	14.7759606898842	14.9586353450979	16.2512395326352	16.7128478346546	13.1841123382088	16.0215817701766	16.1991331018646	16.8517872239906	14.8425179181214	14.6246350475037	16.0811458964015	17.2668153812017	15.0450341779336	18.8983108432296	19.4633923394006	13.5534748328118	16.3191194913302	15.0051942080535	19.0350850470683	17.4778383539831	15.3770463055208	18.2915653256306	13.5648558461797	17.4068592958818	18.177168216907	12.1101570657082	17.8427753095953	15.7362905854504	17.4979339904966	15.333620392173	16.1374312731462	16.1342432066111	15.1720653731995	13.2302432141262	14.0842220315982	17.2987236034337	19.590227895665	14.0285547637392	13.8453001626951	16.8584720847665	18.0627194397212	18.4377709950995	14.41502003585	17.921855950628	22.4495351880565	12.9602777610717	17.6852027710006	17.4813716230181	22.008952095118	17.0470187399742	17.1201100967731	15.7246016045123	15.9450621136189	17.1440308189061	19.1241260824904	17.3472973794485	17.1596576525288	14.9372134990459	15.7301213290174	16.2169490416252	14.847726912326	14.5796578876807	17.2447826320601	15.6012520779385	16.3457014858598	15.1771234365506	17.0827521941198	15.8853544170095	13.6355193860729	16.4086265331954	15.0288538619054	15.3389280070916	19.0968175443532	21.8018949907878	20.4071878034098	20.9039550638812	18.3019062277415	14.3856822495094	18.3010530275306	19.5347954232164	21.8612384328702	15.0553497276347	13.5112720091387	18.7194977923179	13.2643437940143	14.3902232829274	17.2648261393482	15.2924485148026	15.0789931259891	14.5011454800358	16.4072738426653	17.4245441038717	16.7747206985998	17.0414475790039	13.9699016368934	17.668221207366	12.8483371644866	15.9629622382072	13.5033695664237	17.5080656324517	20.3992143439271	14.9792971662323	17.116452063838	17.7223216167644	18.1758043269599	21.0499444493496	15.4702286925887	14.5964982093872	16.6520584990081	15.0357131873699	17.0212787203374	16.677845873857	16.9306633781659	14.4588161136387	15.4595654296357	14.2592599640027	16.2960083061469	16.2469576133672	14.6070754254775	19.8180191220386	15.2081518394548	13.9345462913338	14.2803290978377	12.9668440104187	17.3765194623204	15.547033488843	15.6645701725064	17.1964148625794	17.2467282217775	19.8044600063615	15.5521043940923	16.493987128415	17.1527749666631	17.2084828938194	16.9744663890324	17.9786763113371	19.496235868821	17.7964767203636	20.2792404812016	12.6764833369149	15.2148622740755	20.204472772587	15.6952405334315	15.6081493281606	17.9270922404276	16.2240297276985	16.4636324047163	14.2077729160736	20.1269437245315	14.3872157835542	21.113164968068	18.4691240708378	12.0367525143218	16.8822318496449	14.2967157318745	13.8094962043441	16.0745575726781	16.5277068468204	15.4037089878559	16.7514114835706	13.4457429215616	17.2011545658912	18.3476386754138	18.9899254079682	18.524974473296	13.9752990087957	17.3382722979515	13.6007352047841	17.4331279161515	15.5438108406968	15.0537598504784	13.970525369465	15.602289455712	13.2079101902766	18.2565053059075	17.2280521790655	17.9492387476325	18.0669692305698	17.1645369187461	17.6393492940334	16.6149237979372	17.205289093716	17.283740933229	16.7586541716649	16.0054265949761	16.8010689749051	16.6579312597913	15.9020854590066	16.5800083403989	16.4148458801135	15.1767124169986	16.0197516560674	16.0295070795057	16.4365061760526	16.1311306983854	16.3387077592727	15.8072979744543	15.8563491772288	15.867538301992	15.9499449288808	15.6736699266087	15.6246181163048	15.4329512360761	15.3814654990341	15.7200046046534	15.614621635775	15.6860286912962	14.7413257514083	15.1282510998593	15.6882455799383	14.3570910018553	15.6051925203353	14.8273901151811	15.3532126446639	15.5097772381618	15.1645054306961	14.4167938604443	15.2534497222728	14.8158100653954	15.2134233203103	14.6374641344123	14.7900181415132	15.2099904802807	14.9987523009285	14.9195970325652	14.3981129549643	14.952917793519	14.2716142244004	14.9310600394831	15.0712641734421	14.7042595313238	14.4165909117097	14.6037783608182	14.7100638801613	14.7374061166106	14.8102947758106	14.494512385075	14.5690985674518	14.6292838598906	14.2714442241251	13.0312709342903	14.7789680230519	14.559654327224	14.6807265042077	13.2389377769988	12.7661757481371	13.6281085824301	13.1488502901043	14.1404448571302	13.6768341244012	14.0026691325033	13.9717151867078	13.8962217298581	13.653384578428	14.1309358009294	13.9577485974965	14.3792761668981	14.1967029002174	13.8308762802684	14.2285904373049	13.6861428311832	13.795482595174	14.0710921830192	13.5082364254535	13.9784347080991	13.7595739499567	13.7647132245677	13.2005513246573	14.2024749354209	13.7573062386264	13.3749784987283	14.1066567217675	13.1984655214606	13.5936987458666	13.9235261681371	13.4041518568551	13.5734320099885	13.9356490404875	12.3825274276571	13.8652009672676	13.8066455996771	13.1773453282661	12.8508351179248	13.5877245798682	12.5870438089205	13.3718377483732	13.2133227264198	13.2238044750284	13.054716937714	13.148312690942	12.66755951744	12.8634448937494	13.3265754827201	13.1208025164945	12.4786512250443	13.2864017609469	12.9133268797981	13.1700453937094	13.0430378657176	13.1087999299155	13.115582866005	12.4948649198547	12.1921933658911	13.2319472605771	12.6159132707531	12.5177983534469	12.9297057113215	12.230851788523	13.0906915647017	11.9282482098666	12.6204925187834	12.4198154919552	12.8413432689764	12.9785396352278	13.1728191808642	13.0544488666345	12.5200606948634	12.7254938673686	12.4862491788848	12.4221534273024	12.7362939387963	12.7067551412588	12.8481675237143	12.8409913456389	12.2856575034834	12.6501260639825	12.0040726015423	12.4367247001489	12.4482170832243	12.3863014248255	12.418791541245	12.3478309121842	12.5458523208267	12.4130398812928	12.5406146522414	11.6251984396394	12.3831610243532	11.9970832104324
CZC2549	13.5656428173545	12.944158133996	15.1396184207046	15.2693872457203	14.1135638783643	13.8750179667541	17.1107610661685	14.496627235352	15.7736849335733	18.2734961304475	13.816334980035	15.7973422068257	20.6484562465315	13.9997084383616	17.737738691089	16.7738338368116	14.7102268817613	14.5834252227949	12.8604125277891	15.2084411428113	15.0925815126169	17.0555438671893	14.137372997919	14.7172044784506	14.4995794078983	16.5524655591457	13.0530061298976	14.4289435983665	15.5870605778453	16.6376843361014	15.3811189099742	15.0135842949557	15.9048636408836	17.1030454477322	14.6354913194901	18.8391735163298	18.1938461429626	13.1691615632827	16.0631637807647	13.9815857154807	18.5526620450555	17.4859855614174	14.5398694021928	18.2392771472641	13.5333086769949	17.5162108859388	18.1103321330751	16.7239298013995	17.1815408271215	14.6315645191297	17.3125900313125	14.3166940607276	15.1683643653567	15.332711574316	15.1089888517938	12.1160538695735	14.4011208663196	16.9934434447488	19.6313118520943	13.5586246529052	12.8239486170232	17.502432034741	17.6476602605357	17.2493563353523	15.6569940846714	17.4200874400524	22.4751980594369	12.7914032776849	17.4527450087431	17.7521303390003	21.5293873400343	16.5011391871267	16.9830156420776	14.7556482790389	14.8376014197717	15.4183106517438	18.826907960249	17.3310336753325	16.9979370015731	15.3663695759416	15.3025049161018	16.2674052559549	15.0198437487432	14.6887283175175	17.20921235781	15.5354076517211	16.3889517750012	15.0185815144477	16.5144372339952	15.6198946605918	13.881588136645	15.7462074641041	15.5907108283109	13.786664185965	19.4015430392932	21.6558251308149	20.5690533600931	20.6131573554053	16.9880747096452	14.6275043155311	18.5040789405938	19.3573109421361	21.853238452356	13.531548528365	13.5245769023076	19.3731958081573	13.6598787104495	14.6841260180854	16.743320825914	14.6789829476828	14.7491840335374	14.4693070319622	15.6942974358729	17.1226991801405	15.058422162152	16.8428545440288	13.7438401434132	17.6232879708656	13.0154246890869	15.8734952360482	13.6173007577252	17.7309949821644	20.073804030783	13.9792878707156	17.071082598275	17.4741900106874	18.0896959664496	20.9957834086195	15.4323564113233	14.4025755858824	15.5782383340011	14.7624133989051	17.0081284924938	15.7034654126622	16.4325181512095	13.4656731003338	14.8748262977503	14.2873739455369	16.2056707987493	15.7528441479711	14.6767722464322	18.3637681159046	15.4201010771481	14.3546531909358	14.0997681322598	13.2200869800141	17.8895164112741	15.4442550378144	15.2127993020025	16.7879625013375	16.4054880116977	19.1594567851183	15.5119556538959	15.6398328566736	16.2303855192031	16.8564170068253	16.6868353372565	18.0495396931918	19.2468639550903	16.7866603136547	19.3593149043166	12.6624823154257	14.2990623228482	19.3109950612649	15.7859805248698	16.388487692578	17.4914207673217	15.5600438854519	15.8424342755628	13.7071674241643	19.6234060799131	13.7910005178015	20.9972347668326	17.8456277474371	13.8104143344486	16.7299898093345	13.5563683429161	13.9675145054954	16.5981276637041	16.752951460772	15.9082291017528	16.8364986757078	13.3735725337443	18.6117122454769	20.1217336970198	20.0160842564972	19.7280034852668	14.342533172997	17.470532504174	13.9777217467147	17.368640531314	15.3927349390076	15.7418145147545	13.665574448877	16.1760909726043	13.2299720172562	18.2501642268367	17.1313410758652	17.8944715671031	17.7351396303872	17.0374607975725	17.6784181122029	16.3314873374277	17.1573501979783	17.1459974735609	16.3380129057705	14.8952916072661	16.4268948657644	16.7266901115528	14.9619576202759	16.6271421037378	16.6462908557389	15.3834646617191	16.1151568417858	16.1702908941178	16.3590084074882	16.1325279859743	16.4377743623911	15.807448540007	15.9470408650607	15.883903405243	16.0986682931837	16.0291970361825	15.5827821125291	15.5873639911697	14.8242633306337	16.0226760908622	15.9624228118843	15.1954457377827	14.8380445760996	15.0612484911514	15.3572494944674	14.0655947920888	15.6423266681954	15.1076383204416	15.4388400220512	15.3153830779576	15.4561256792064	14.9374688847054	15.0690937965176	14.7643621131527	15.3008216873579	14.9266829041681	15.0060900676987	15.3904740419705	13.8578101927163	15.1443320519854	14.4642970213541	14.9967930860882	12.9816234539816	13.9009127453191	15.0827549084038	14.6106575680973	14.9371982116949	14.4453984628032	14.6111005266017	14.3194107328732	14.8825918261296	13.4971499787945	14.613477859245	14.6688739108607	14.4730206914023	13.3029630325762	14.3156170034637	14.6757232141994	14.7137244429103	12.7953429043624	12.9276353194205	13.6624637541417	12.9248471943432	14.2372873279483	13.5716534188553	14.022774753813	14.1002309883305	14.0913529097195	13.5476469483696	13.5891140541574	13.7691724939085	14.2413962892979	13.9679076199593	13.5328524302084	14.0127728014298	13.7367396643007	12.8093532221804	13.9148516119596	13.4569810742864	14.1123137252213	13.7564874572405	13.5635742616492	12.8799032691376	14.079732111218	14.1785555980905	12.7986801426363	14.1455056941	11.7199941914029	13.7081575667558	13.954981566718	13.5692181432655	13.3013083601496	13.9753592475425	12.3559686556445	7.58979512081337	13.6671349653398	12.9510185053742	12.9918683762169	13.3244483022271	12.9781634402123	13.6231342871254	13.405696939324	13.3914202446684	13.4976548617122	13.218294291059	12.861892628584	12.8083235482723	13.1131177734248	13.2242626369203	11.2848833761378	13.0218481063455	12.5682046067291	13.4994928513398	13.2243133512707	13.214082917297	12.782233470656	13.1430476083267	12.2371472837485	7.96918471736321	11.8029680664299	12.3185153000349	13.0877345770716	12.5281738568613	12.8918707383262	11.4139719863454	13.0356782899401	12.7895244183493	12.8179844593356	11.7636019659299	12.65091467286	12.8048366316271	12.8134604803458	12.4294381198177	11.9935481512981	12.4193007537106	12.6508752465111	12.7768757288071	12.7420011176308	12.7982884835363	12.0255836513671	12.7365427243779	12.455635356728	12.601253435531	12.2776422628211	12.3597271169807	12.1096247442662	12.5314279719376	12.4141005898953	12.4018009201456	12.1780041424659	11.9024279523108	12.3559686556445	11.8031011208571
