sample_id	M803T514	M827T500	M831T651	M805T608	M829T547	M748T457	M857T697	M855T632	M858T825	M833T781	M777T491	M851T478	M832T829	M825T442	M540T152	M829T527	M774T480	M798T540	M746T390	M860T875	M776T574	M856T765	M831T624	M568T240	M846T851	M858T839	M830T780	M813T578	M720T377	M853T549	M564T122	M827T450	M879T599	M783T471	M695T915	M779T595	M801T451	M566T170	M734T415	M811T553	M853T508	M804T753	M801T431	M804T736	M693T864	M839T586	M851T438	M818T812	M830T737	M801T465	M844T818	M855T560	M540T137	M827T478	M829T586	M787T574	M775T421	M801T432	M855T588	M775T422	M859T802	M844T806	M751T477	M841T743	M791T713	M802T604	M699T483	M881T643	M789T598	M588T119	M851T450	M861T450	M872T837	M778T625	M568T230	M881T696	M839T707	M789T465	M817T559	M825T420	M791T544	M883T750	M789T686	M819T690	M799T410	M837T565	M853T531	M857T749	M590T143	M877T488	M750T495	M765T698	M856T804	M803T498	M807T760	M564T113	M834T845	M573T167	M749T403	M841T562	M857T868	M815T735	M538T108	M763T671	M1069T431	M819T327	M923T873	M806T804	M841T541	M612T114	M874T892	M745T481	M813T603	M815T603	M748T444	M895T829	M764T425	M813T451	M815T636	M817T770	M722T395	M837T547	M819T663	M841T686	M718T329	M762T510	M863T556	M825T399	M815T491	M843T341	M586T96	M849T404	M566T154	M1017T816	M512T98	M849T391	M828T603	M842T680	M875T423	M777T506	M835T524	M876T805	M554T199	M841T644	M823T394	M816T689	M526T188	M524T181	M869T832	M588T112	M837T433	M921T836	M692T320	M783T830	M562T98	M722T405	M870T814	M767T451	M809T828	M526T120	M614T130	M706T346	M1069T430	M590T132
CZC2737	18.2699723866122	17.5614298068971	18.0242945587654	18.1091512773125	17.328668503768	17.7889954056538	16.7210400968323	17.4847911695915	17.3774279111859	16.7575624608561	15.742454339201	16.7615107688267	16.82355491332	15.6511028556398	16.7433313847236	16.5824655655931	15.2213472262255	16.1968767745538	16.06323244834	16.4942047908994	16.2359005512646	16.5085783241549	15.9272532277124	16.0897478631667	16.2223834564683	16.0132645645725	15.7620093567313	15.8018979593802	15.7888365939141	15.5210710989859	15.9110365875573	15.6552366783998	15.4860168659209	14.8756326144263	15.358558465442	15.7079156483333	14.2576906881149	15.7656333722721	15.2676579550091	15.5923696525961	15.5863543242572	15.506499765735	14.9106849244109	15.159960452017	15.1184599252356	15.4271835930497	14.8918630572846	15.2774550861224	15.7424029904718	14.2095047674886	15.1601692832309	14.7580726099555	15.0842469442872	14.1758918989197	14.8329249758759	15.1350961088387	14.3147236984808	14.910616579188	15.2057796371662	14.3130195707364	14.4521609933215	15.2930897541846	13.9194163070622	14.9207930297508	14.7925617480757	14.2883894316054	13.2119098313526	14.7150651458169	14.1366512381816	14.9813301714682	13.2910558100269	12.9624249475516	14.3184678339115	13.2472833888631	14.3758544185048	14.1881999238836	14.18306955581	14.034078530867	14.2918799203695	13.9389881912446	14.1330632265206	14.2544589961056	14.2857462484067	14.2503151089814	13.4902649908937	14.0446038408705	14.2596194756694	13.8503915971854	14.2191153627808	13.632711540244	14.2762737209246	14.0791189796855	13.6544299507614	13.7917768844224	14.2199475076987	14.0237990548857	13.5137024719223	14.2082835184526	12.3020942953615	14.0456462837517	14.0723714620706	13.4138828143462	13.6870968487729	13.9424541191503	12.391862559364	8.52469745169038	13.9520312461894	12.9607398344578	13.5461474139789	13.4998113590113	13.7609272063216	13.6994463532213	13.0714648076291	13.0864321456658	13.7370805924228	13.5416460781667	12.6637134012211	13.2223712204359	13.2054614999249	13.3244974920007	11.501834751546	13.0378440878564	13.1528188536301	13.5429076448428	13.1217474943873	13.1989431914382	12.7416505193277	12.5037376334528	12.6543642469279	7.9402747006539	12.535507378698	12.6537670521616	13.2459587886972	12.6702747279884	12.8593658144857	11.7544092273201	13.1110587732649	12.7548104960813	12.9168956755045	12.6402099014293	12.9395687679386	13.003669585135	12.8570077640506	12.633935960808	11.9852375152607	12.5716195321894	12.6619513520235	12.9178717273393	13.3425243364089	13.1131338726576	12.2508972061249	12.9702883196158	12.5557863524329	12.5964300714789	12.0153122567429	12.5640339465568	12.5871316584646	12.2312979757135	12.5772460558656	12.4556809078039	12.5810234783144	12.101234412348	12.391862559364	12.0955161345947
CZC2738	18.2025229937248	17.3195626285211	17.9344893003379	17.9068363275468	16.8319293019335	17.6025588159842	16.1295930982708	17.1829784769357	15.5989431136423	16.5305968787513	15.1803543426855	16.5917065698544	16.4437907602601	15.4710720817118	16.6048010170826	16.6419640325578	15.0923813888835	16.250218368616	15.8347350551942	16.1067328274019	15.9972367985738	16.187813040452	16.0090489773158	15.9374360213181	15.6699943434988	15.6414205275833	15.4591893047045	15.6030223616206	15.3210435945604	15.1681282041136	15.9875805260783	15.7298815389732	15.3222247309443	14.8876051823562	14.9963363100484	15.4706554747018	13.916901287337	15.7320621435304	14.8420558570253	15.3385256041296	15.5838588225355	15.0580632695943	14.7767285913227	14.8920482125023	14.5844729062685	15.5599977882163	14.8244218580599	14.6194646271303	15.2195374623419	13.9698167417002	14.694377873603	14.5346319899524	14.9724609297222	13.6513034923662	14.213228292526	14.8724946647304	14.028392239134	14.7677088138989	14.5683702932398	14.033744367397	14.2359725347752	14.7088736430392	13.5073012255335	14.8932061137109	14.8717759059448	14.1190193916269	12.973428793233	14.5561545895818	14.5302188844061	14.7857638032691	13.277560679674	13.0729912994559	13.8938527384068	13.2498662451839	14.231936376749	13.330152318283	14.0109373522694	13.7383216908778	13.8830713652032	13.6632720555599	13.7263842079223	13.7979559581498	14.2505256896347	14.086333830849	13.132619146359	14.1973304134591	13.6625103646236	13.2065153675076	13.7355911519388	13.7705861093541	14.2662471886641	14.0370779558009	13.1695660518928	13.499662716327	14.0946108150008	14.1596012347191	13.0962390828613	14.1957044409348	11.5846628318154	13.7934173615325	14.2493209212603	13.2767905661423	13.4541919061127	13.8750278874293	12.3619543924815	13.7933607773496	14.2154835231615	12.7433888031935	12.8844367019285	13.3899204921181	12.6217941729552	13.4820181521142	13.6654381606096	13.6585504420647	13.0968955230867	13.6986274527365	12.5161295369286	12.7474230238846	13.1247094761612	13.3060232367718	10.8474095509246	13.2029099465491	12.5530000190904	13.2995735481263	12.6131954585527	12.9648793341558	13.2071381237327	12.5500952962564	11.8954291572185	13.0127429217393	12.5284408335194	12.5228057965721	13.2619360375189	12.8375753555453	12.6128844960402	11.9221705260463	12.8362175272919	12.378575412894	13.0538459347403	8.87628142867873	12.7181985786274	12.903123331241	12.7603158946183	12.5736535285336	11.7293639982065	12.2184564111975	12.8734991361906	12.7774035295422	13.3757775789731	12.8934496641791	11.8340926096322	13.3348514669446	11.8716592151123	12.6327033957253	12.1632552391033	12.2917846567513	11.8186362149935	12.4324209178361	12.5278180466085	12.2384054950858	12.5277764150024	11.3766330322945	12.3641371853482	11.5956793129486
CZC2739	18.3292923736699	17.2809462754004	18.0130736133512	17.9436747591795	17.1249641869536	17.5774156190789	16.5371805189597	17.2119467638627	17.129891165155	16.7642520962551	15.2107914527132	16.5328487623784	16.8960887096318	15.5812369925543	16.3940577437192	16.7673935123965	15.2186002876857	16.0423172684457	16.0101433144327	16.5134570547855	16.3373401934068	16.0959996471795	16.1250045017909	15.6966693135501	16.1503270156145	15.814383633909	15.8293412572422	15.2153376857406	15.8391818380513	15.0440496093358	15.6706925422329	15.5914174485817	15.2986932268529	14.7908236702573	16.1209994927258	15.2905625125084	13.6037758841978	15.4576498607952	15.3291051194035	15.024701609127	15.5398401903158	15.7071864377658	15.015945034184	15.1185029200196	15.3007738927859	15.0416901261563	14.9651087057999	15.2629264444824	15.4364427835487	13.9256532295654	14.8319382662585	14.5601855362387	14.7147735817702	14.1363800328228	14.2966164650847	14.8335631440344	14.7386034549685	15.0157686033087	14.7623626561407	14.7386034549685	14.8469400752111	15.08091756633	13.7270265399345	14.412860235047	14.8195768383746	14.216725113928	13.2838585407623	14.4283623774365	13.9954815075779	14.4457267773694	13.1919365829715	13.0971307225124	13.0202146269469	13.4579340006944	13.9769143338093	13.4794636561754	13.6830030483069	14.3252178690517	14.4649187243652	13.7147878505839	13.9984211845559	13.7349098233727	14.1029861435991	14.2565952458701	13.6741372715062	13.6863994231898	14.056933828519	13.2661356803924	13.6466768051672	13.2580613575821	14.1479774682503	13.8456531887739	13.6826295140458	13.1779335298023	13.9253689618397	13.7575033239666	13.4341525368647	14.1287035827093	11.8712361885916	13.7400862162685	14.0672975567884	12.8912881541309	13.1551634366265	13.7716040494472	12.4394300034798	9.35868965304184	13.6631227865338	13.6234683184904	13.3363774101564	13.0273115415863	13.8621054972469	13.7267528105207	12.895970768113	12.8850337589686	13.7053578466125	13.0057239304011	12.1045220971651	13.0130463715959	13.047991781982	13.1501705833896	11.4340070776533	12.5880112592678	13.2602122815229	13.4392709114487	13.0874710252548	13.4161189486662	12.4280069584102	12.2337990972268	12.4840198804597	7.94752529903989	12.1546074626864	12.5459713056093	12.976192472483	12.2366520903311	12.77799077044	11.9099637153039	12.8158095175545	12.6170019036099	12.838837220626	12.3536023026822	12.4175540916772	12.7414595576541	12.4397593523383	12.3325275026856	12.2245586441963	12.6182690111402	12.0392862911604	12.0909924935405	12.8670600492298	12.3234625496983	12.2064726500177	12.5999333586717	12.3911202603326	13.1442306041045	11.3297624978899	12.6784583531855	12.0577889311039	12.2442308145757	12.7568894153974	12.2720783571609	11.9867321347314	12.229941284113	12.4628477373237	11.4788760384995
CZC2740	18.4451442434691	17.7528558064069	18.1959346800505	18.3249955824012	17.5353968229733	18.1451971195162	17.0120037334117	17.8713458364405	17.6760925650445	17.208987752859	15.9345725605318	16.8609983971568	17.0927529420375	15.8083477892462	17.0751552281643	16.8017651564108	15.9241339304768	16.0416697848705	16.5712817391639	16.9420453153684	16.7584430503175	16.8391108381799	16.2368914882246	16.5141711382261	16.4170303133814	16.3166277433291	16.073337084337	16.2251108426843	15.9189020889971	15.6373187970824	15.9404465775722	15.5879611345891	15.5957576203401	14.6938740568669	16.1385987701077	15.5943481064577	14.3939738527878	16.0129038309595	15.2164536141301	15.9417222245502	15.2090402111172	15.4710955257741	15.1020279963955	15.7071314121087	15.8728723952621	15.6846877792979	15.2720996062746	15.2010501227971	15.7279367787183	14.63170085699	15.2780153232388	15.0221567511995	15.4303651347484	14.4993139656226	14.9348548465032	14.8709517552127	14.4625364420569	15.1110612699146	15.281273494052	14.4631861325444	15.1328089733068	15.2435118738316	13.7082098199585	15.0518191291744	14.7026294208006	14.5785467189856	13.685844936409	14.8194609666696	14.7710410747329	15.1296472648619	13.4007121972915	13.223048206597	13.7853881437583	14.1204495923126	14.7731050504028	14.4815851908587	14.5841911578524	13.6637829237229	13.9652086735375	14.401133472535	13.9455027022066	14.7492045012294	14.5078003740923	14.3152000147573	13.9011095886456	14.4734085531636	14.0304481660322	13.9837190269924	14.3337189896125	13.599563139268	14.1216693577717	13.7392317652837	13.8353869413639	13.559434660617	14.4730309816064	14.096143720622	13.8964137436281	14.0093280846541	12.3733128474109	14.0235537383855	14.1721893773955	13.3931730918354	14.0081443801052	14.0275634902958	12.6748721538632	13.6044224116158	13.7253880438936	13.7281166518197	13.3332996485342	13.3803172726294	12.5505573230711	14.0440607549929	13.3073557503913	13.2683231405041	13.144241994616	13.2255831751798	13.1490597906056	13.054514000307	13.770827579115	13.5080366777098	10.9924748384528	13.3912556652705	12.8067304164952	13.8569966148263	13.2478921184604	13.3999461340152	12.9559318467142	12.9122353050686	12.0332174997468	13.7231972515356	12.5238031137026	12.7979746455348	13.5195256337707	12.3711074083886	12.948881388577	11.9248397636045	13.1957093020593	12.875319305843	13.578303253432	12.6938945310169	13.0168212612581	13.5352310453669	12.9539970463041	12.5778260622139	11.9921375961454	12.7038243117507	13.3036873087354	13.0869489329868	13.2356844726825	13.3730366360688	11.7304107584935	12.6683151566251	12.2522152322432	12.7088677232024	12.4447946198371	12.5388471686705	12.4278378838072	12.6915785511562	12.9407965184743	12.0041333974063	12.5265577625321	11.6355864887627	12.6721505937383	12.2609399705794
CZC2759	18.3407219664149	17.3381341176401	18.0822305262156	18.2121701966048	17.3431310461399	17.8428116290295	16.8469592570137	17.3253220068406	17.3315351967517	17.2025492808733	16.0626206334467	16.5211965191191	16.993693780774	16.2146937773669	16.7429747733621	16.5625774783375	15.802219078998	16.0945774656557	16.3938612770003	16.6407458044067	16.5676584928896	16.4865453844722	16.1517044254456	16.1281325800419	16.4857971488895	16.1915543001332	16.1945674761515	15.6887448631881	16.0453646745261	15.6853490479402	15.7560238531667	15.6457395303734	15.4406516133381	14.788545054012	15.8038926177592	15.7314445096708	15.1416546328778	15.7663050390825	15.5015867498229	15.297447844886	15.6194975429936	15.8128024008855	14.3395666099497	15.4686579370836	15.4324101717348	15.245359977301	14.7831590224098	15.6494066952305	15.6251287683262	14.9535192174339	15.5927667675306	14.7067028785029	15.1130805116954	15.0231938280901	15.1656944796111	14.9882700870627	15.087416434228	14.3395666099497	15.1615546134624	15.0865654327992	15.4432359437617	15.3697315076397	14.9298684077685	14.5255722703632	14.6766962067536	14.7858208831535	13.3157895889922	14.8179818069929	14.8652741235984	14.6099961695832	13.6540081168436	12.8433006887063	14.9942241627423	13.9100166982518	14.403201049353	13.7908716476819	14.0737414912061	14.3016434589549	14.411320837407	13.9076591980919	14.5276534256258	14.1130433922035	14.3914473563705	14.5455274459974	14.3022367782666	14.0391940242981	14.0899049083631	14.1510265332276	14.0999653929828	13.3063952394587	14.4000076080117	13.7755278093037	14.0265875555564	13.0472177352419	14.3899172781831	13.814977807678	13.8673375728977	14.1247878001476	13.5500706131074	13.8391231201931	13.705064630938	13.3191455308042	13.7515679019305	13.8599692596415	12.6099464698843	13.8678333398477	13.5074052889911	13.93934218131	13.5052067388949	13.221323343356	13.3206910858876	13.6811250874619	13.4635377519131	13.4427196260245	13.9433732468044	12.7296572923749	12.8689804624792	13.2650330794502	13.7108597656155	13.2587019090249	13.5320924286393	13.0741589891147	13.493429572242	13.3951202015078	13.8538619327755	13.7718237720742	12.7220172961925	12.7931385076608	12.6129395686364	13.226590492186	12.8590687762278	12.4289125623521	13.2316518115202	12.348150986026	13.5288650294485	12.5039768065839	12.7200774803449	13.4113505614773	12.9367951033232	13.2960462957071	12.7760040591181	13.1307211925604	12.9264348646874	12.7714354451415	12.8173395002593	13.4981307411683	12.8815935647406	12.703942946232	12.2952868242363	12.9085748062424	12.3251983181127	12.456995522387	13.1802847842133	12.6111473681145	12.6094742764663	13.0624915345787	12.8529381135112	12.6001070847553	12.294167850799	12.6071747013533	12.5739697584207	12.7083254105266	12.6153558995667	11.9239735591677
CZC2761	18.2789222056705	17.2860142415001	17.8030200864794	18.0642386884644	17.2916213382419	17.6230747273216	16.6242318073398	17.1512323470412	17.2809985200292	16.5051783334863	15.6291708548304	16.8725811237878	16.9335007227242	15.6195844662886	16.5614968519355	16.1894390156039	15.1947374472369	16.139895638085	15.9342956219628	16.5817217752068	16.3706158457883	16.2784515468347	15.7142933161261	15.6694013751306	16.1773741615263	15.9053676449168	15.8570892536418	15.3162478726494	15.7761132296345	15.1238399349058	15.4916918485513	15.180143442157	15.5298819133536	14.8615798432627	15.627043101274	15.6053632916937	14.5468987271926	15.3610714010667	15.1735456327809	15.0576875530943	15.6198062082209	15.8571156074848	14.5871210543841	14.9975411947232	15.1416662122857	15.0420687611424	14.6096957226386	15.3790722085191	15.5864100319697	14.0607871977628	15.026722919542	14.5858448869665	14.9149685112905	14.1100333023273	14.2051235322911	14.7404418556009	14.7629683534738	14.5871210543841	15.0243825515401	14.7641229483799	14.5319393268196	15.2008724539737	14.1235230235664	14.4450857480121	14.6207857957764	14.3084461574862	12.808900590801	14.5746353383786	13.9269340348709	14.4187847069039	12.9801160842319	12.9078974169076	14.2832665237309	13.5718894175509	13.9371450366164	13.6675122925453	13.7345886534271	14.1875777516881	14.2113325819608	13.6892017304509	14.1248346488182	13.9981797876463	14.1780337211834	14.2555352155534	13.6917841663686	13.8116501662312	13.8581988348557	13.0979238953737	13.8188389656647	13.5131482924319	13.9155570120747	13.8805172969707	13.6492392261792	13.1948380001546	13.9572042993007	13.4821611218222	13.6039485984763	14.2399156822109	12.6320519130296	13.7530818992076	13.8188214299736	12.6762017934606	13.3861217802246	14.1392276366083	12.2639630593927	13.7233918713533	13.4398709742426	13.7162777644103	13.1864889928081	13.2860439356901	13.3460375818173	13.1880588061911	12.5795730044596	12.5795730044596	13.5223670665433	13.0729485817433	12.7487350271615	13.0765332235886	13.1942194069662	12.76773182489	11.7765633626379	12.9228095836863	13.1198467357165	13.3094874226013	12.9687293428929	13.4451364557156	12.6369645620069	12.1490894527499	12.5732746071251	13.2519741969411	12.0478058681006	12.7345058899151	12.7741586536536	12.3719608370347	13.0225324195243	11.5797353234171	13.0175250102921	12.9033164432339	12.6973356285209	12.991150252776	12.5818896075324	13.0368434423529	12.5421524262221	12.2604368880011	12.5766965647798	12.8642303888297	12.5237716038794	12.5100954148533	12.4077900728864	12.5078568240931	12.3410851515146	12.479800543648	12.379251939317	12.680002060971	11.3950679502028	12.5322731354247	12.2604921996713	11.8956109367649	12.2410526396277	12.5175616039201	12.2511373583391	12.0700556612376	12.2639630593927	11.7390591326276
CZC2763	18.4063748554595	17.2096799312631	18.1003520141845	17.9806426733572	17.161144922934	17.4441147412941	16.7013261656868	17.1489996487838	16.9962128330842	16.8347642658641	15.1413767941485	16.8650777599159	16.7100904863002	15.4003776332081	16.829484273151	16.8979649469675	15.0045555143268	16.0196280200274	15.8940148322963	16.4812531052508	15.8858119971298	16.143214713094	16.0700109325285	16.1995924483155	15.8406010942984	15.9514223173912	15.9061991265522	15.5331309452214	15.5142407957297	15.1128681249407	16.1836084585746	16.201977271031	15.7258719485073	14.7706918685033	15.6026985304727	15.3220554054122	14.0405649855909	15.8663311165377	15.0079532345087	15.2542455569214	15.461348179798	15.5673301036025	14.9731408332465	14.9197709424004	14.4782950171062	15.2825025311841	15.0785953368206	15.0829200130916	15.1287411614333	14.1193506558297	15.0697446070327	14.6393095678079	15.1988542714518	14.1013435058385	14.3779251894803	15.0092106432265	14.6985225727128	14.9731408332465	14.8314158923091	14.6990284516845	15.0962751660509	14.8336505894657	13.6912521187624	14.5913890633944	14.7632890149775	14.2288413827222	12.7108900621131	14.5189443049231	14.6717808412226	14.611907900802	13.0412405528812	12.930372926423	13.9249986553244	12.3524110567551	14.4406683976177	13.5538557186452	14.0824848476102	14.126159928678	14.3218541642794	13.5437509451426	13.7576476363346	13.8560974787769	14.25651255805	14.2354891494292	13.5209110919503	14.0466870665114	13.7685234919259	13.3144756275576	14.1549426926193	13.8874806576391	13.4484762809424	13.8380516831304	13.6671707872711	13.1788686854504	14.2287743987489	14.3053164033541	12.8189666532703	14.0286099269414	11.7927571843762	13.6476568590312	14.1971182182515	13.4126547888183	13.5700900093011	13.9575265545711	12.1667945596111	8.57596329090397	13.7952632843476	12.8389371331219	13.1294218494755	13.5782951186698	13.1518371533128	13.1640803137447	13.4765213487835	13.4535259541257	13.3783677945405	13.2089903824158	12.3317445950496	12.6796429083324	13.5131733467043	13.4338311408296	11.1630528727735	13.3595660619989	13.0285074200258	13.2387261929365	12.9719258661926	13.0743687278692	13.1212472904109	13.1906393930248	12.2966229290717	7.96002448947211	12.3661366739977	12.7540451097112	13.1292444784323	12.4847883361047	13.1218278192186	12.0867382765533	12.6699414882074	12.5316524949024	13.2132819198887	12.2818542339779	13.035536118373	12.7558270408002	13.0437613681762	12.657763219716	12.5703350206742	12.6355548779753	12.7496656744808	12.7822199714799	12.7373819557953	12.7682946175585	12.3613657234293	12.8414677358828	12.1118660518506	12.7497230514436	12.2348291031638	12.039358510214	11.9456987163307	12.8762192256645	12.1780046993802	12.3837195560875	12.391033511282	11.8943620669205	12.1667945596111	12.0919909333296
CZC2767	18.1501898752645	17.2009356534831	17.812414199916	17.8282130390578	16.7308926589989	17.5264486262996	16.2292777661742	17.0455916751989	17.0157822314291	16.4986310972822	15.4885079782088	16.6287157394034	16.528429295155	15.3395887048928	16.5333458907965	16.3119545575024	15.1649125198831	16.1205461340706	15.9725511357136	16.4398918791589	16.0182281509175	16.3085908539749	15.2144994302379	15.7606422215069	15.7002137925787	15.9994328770457	15.9720318744719	15.2980269982092	15.3838709040558	14.8806747569549	15.7192027022207	15.3222993775093	15.4804798942743	14.8502557782422	15.4700533577933	15.4766669962522	14.3227928240466	15.4855604483702	14.7902969311244	15.1123659125122	15.2006695928452	15.3592473678048	14.1678666238612	14.9337966368713	15.2003952001472	15.0708620940829	14.4657370417056	14.829414209755	15.1462855386771	13.9960162938195	15.1275060951809	14.0142633897738	14.924360028749	13.6802534294567	14.1911405565816	14.8059158331706	14.9448335518456	14.1681767714691	14.4522570461879	14.9448335518456	14.727012202846	14.7288753971862	14.5139409243879	14.4490184652487	14.695901141056	14.4180660848953	12.7407869727894	14.1063244511419	14.0227087738256	14.4187279193858	12.6419709996561	12.6558284659949	13.3995936769224	12.5766482413316	14.0455039752877	13.4285220202391	13.9173460117856	13.7649276524539	13.9275454540082	13.426309797169	13.7135620279686	13.5491776737828	14.2253136832554	14.0333708099994	13.8419287521016	13.9283904425753	13.5646387642348	13.2458842046724	13.4297823483746	13.2930480328393	13.9863002931576	13.9428575202364	13.6989764754162	12.9443235458081	14.0510561996363	13.7952980474354	12.5592398804445	14.1327602947543	13.1375405825369	13.5682219183253	13.870490853203	12.9968915647634	13.3852547450824	13.8392908022781	12.4344297721114	11.0575791748165	13.3069325640515	12.7194845491893	12.8880784189722	13.2840046916204	12.5352925823263	13.2865088104078	13.2412291301776	13.1790677035287	13.0657638019969	12.6365686394144	12.6665486359415	12.6414158498839	12.9871435347786	13.0973315599055	13.4415542127947	12.9791912100663	12.7407443077413	13.2059270540161	13.0511532055227	13.0900641730084	12.8168813166835	12.1674524336399	11.6483935506185	11.0118447144838	11.9252218056542	12.3496857755964	12.9517194172965	11.8486451828059	13.2455534514905	11.3319399984101	12.7047447785135	12.2885493289876	12.6794254621687	12.5576248612736	12.9039437612183	12.6179068514719	12.5862675253768	12.1227803537979	12.6951292636266	12.8300751036101	12.4529421581828	12.6668964056003	12.3973387821172	12.487289600953	12.2461732772108	12.1854251985143	12.3956765035521	12.2607675371952	11.7572886015743	12.1039674616368	12.0908789876023	12.0271525862785	12.1071376717909	12.2446206079182	11.8548675922829	11.6179002642491	12.5139283617371	11.286311995447
CZC2775	18.3493419395582	17.3239375307739	18.0181205159417	17.8180765534556	16.8941480321929	17.7452664488774	16.1084767391998	17.288369596203	17.0823716818515	16.279940365074	14.7464236055976	16.6808350724099	16.8367969377944	14.8467743805837	16.4392430070097	16.8547034560305	15.4519739486185	16.1875233169751	16.1430352866945	16.4373154725546	16.2420368956398	16.4952625709103	15.9438943579609	15.7627620471634	16.1120041228162	16.2724191881306	16.1953014621358	15.3111711136374	15.4678577769344	14.98336603812	15.8691737717907	16.0470827629325	15.3092850168399	14.8441917565846	15.4381333926327	15.5491040577033	13.6619135901935	15.3971950211081	15.0800010966061	15.2248636910983	15.3345564729635	15.5708234024952	14.977186879684	15.2209974720876	14.6868950402586	15.3270603235908	15.0071751791137	15.224427524101	15.1592769924242	13.372970286875	15.5651798347517	14.3149634343001	14.7973127697481	13.3939799555195	13.7662460561845	15.2252567651689	14.0520489500989	14.977186879684	14.66850203207	14.0515708589279	14.3096431623281	14.8105836014542	13.3227617399509	14.5640085417033	14.813723423269	14.8072368346632	12.9757997670705	14.2425769082241	14.3284644124398	14.5102214158434	12.8807200414458	12.6984498859256	13.5723295244576	12.3724317559855	14.0729710501081	13.5925370126982	13.9476175681376	14.1229381943194	14.3504719187088	13.4903315626427	13.5115835379621	13.644940577796	14.3512751864026	14.007323811577	12.8500964916881	13.8639382192946	13.8298697988385	12.6359120511816	13.4040576237029	13.833525441139	14.196363024101	13.9101939450114	13.4498031126723	13.3182337775166	14.0357204158049	14.0048450142941	12.3205883033387	14.2359376295705	11.0638498610521	13.8648619950668	14.0381563085963	13.5504018164827	12.9133440312281	13.7400642509629	12.4059688077552	13.9414294105919	13.2755649163684	12.1458690584412	13.2160551457416	13.2124418662938	12.8825973116656	13.4631183579714	13.4145755942397	13.4145755942397	13.5114031869039	12.9948312157535	12.8959519742236	12.8088500797221	12.7112130681222	13.2734983476327	10.686335494489	12.8153812850561	12.6530111960803	13.2604473851821	13.1082570576628	13.1423104428963	12.7008425639204	12.6992780177308	12.0691182932578	12.9669223530405	11.4737911649712	12.4470849302746	12.9106154669299	12.4831317640473	12.0759887525865	11.2563256479551	13.1459785748646	12.9552758630915	12.9656676469481	11.2660557244	12.6320342966553	13.0770312855847	12.6554956784653	12.3588047088824	11.3935939895871	13.1501636584311	12.2947196689123	12.4903482678632	12.7329266194313	12.5747072896421	12.0041808279129	12.765698674556	12.3266920225204	12.6382738440594	11.4042978101319	12.1545251719997	12.5537711278162	12.5820815484769	12.2916013986844	12.1213254976018	12.0007900239114	11.7839349553942	12.4059688077552	11.2711873780981
CZC2781	18.0246228112944	17.2657688027092	17.741543486109	17.6596141353446	16.8747005351893	17.3748548749203	16.3532292534613	17.169155091216	16.9498748605643	16.5008573609598	14.5765708457422	16.2511933267913	16.4196684391557	15.2142334923977	16.5263217573338	16.2984806120942	15.0890617466111	16.1341386264753	15.7439657623957	16.2968736149703	15.9320300995954	16.1234320768757	15.2695420705513	15.8802678185052	15.621096145554	15.7716356184269	15.7105960588904	15.6039638579998	15.2081235320379	14.8740791366701	15.8406660630466	15.5556204991857	14.9678611226482	14.9097504633477	15.0984921531328	15.1877089305523	13.3322973134518	15.539221977435	14.7850683142787	15.3383589862903	12.8685073829357	15.1702877106189	14.2490140437985	14.8647733425616	14.7856517324139	15.3153682833251	14.889817244827	14.6844674273867	14.9872970737438	13.456869642913	14.9005071046901	14.3832544165962	14.9000662746353	13.8197343661142	14.1577212935741	14.936599685558	13.8451459737758	13.9084455501515	14.7078159836279	13.8447287293822	14.7471895166175	14.6103380883713	13.3163070561036	14.7786703584563	14.6564820563422	14.2891735398547	12.3538751496891	14.2044034489782	14.3867598613827	14.699424961728	13.0062179488622	12.7227890427704	13.4860143133912	12.6031848907402	14.167109789642	13.3868256449082	14.4838806156255	13.444063496716	13.8964862361316	13.3363591517392	13.3395837730955	13.7196558792273	14.185913369959	13.9538276788265	13.099854058433	14.145299984268	13.7120046563351	13.2642463720612	13.7192178861927	13.1860595137104	13.7849391022212	13.8357496008017	13.5459811163652	12.6354871024343	14.0541023673089	13.9696482351356	12.4464754662717	14.1516886384687	11.270984521609	13.740997282871	13.8785050987148	13.3648020826444	13.1059200488406	13.867920291202	12.3875798962836	8.91200086656279	13.5041197601063	12.7406347462028	13.1797320479832	13.0239802539212	12.6902740175165	12.9593844004539	13.1334026636452	13.1176726374653	13.1826153607644	12.3167272569005	12.5127856277278	12.5397840835803	13.131990905073	13.1711357528441	10.9121539208327	12.9617462836816	12.7156041757182	13.5371285288029	12.5891496890778	13.1827183272861	12.6894519212693	12.2047211676953	11.8516039916569	7.96464249151618	12.1569555599027	11.9968070496161	12.9674027618677	12.111183225544	12.5119718482329	11.6868498792393	12.7191236197661	11.961866808383	12.9016234398448	11.9832392317433	12.7790331155141	12.8425221474483	12.7201796522655	12.4449026616097	11.6829936929207	12.5188754606189	12.6887828112281	12.7989352181329	12.9133008098302	12.8277027817362	11.5981096761252	12.5373851959779	11.7876423317024	12.3492499086175	11.4784378224734	11.8955661442954	11.7539019559994	12.1118675291683	12.0310085302828	12.10934368338	12.1133982540817	11.3524342424022	12.420826603215	11.705983772681
