cv_score
0.8741721854304636
0.8741721854304636
0.8741721854304636
0.8609271523178808
0.8145695364238411
0.8874172185430463
0.8079470198675497
0.8874172185430463
0.8278145695364238
0.847682119205298
0.8807947019867549
0.8278145695364238
0.8874172185430463
0.9006622516556292
0.8741721854304636
0.8807947019867549
0.8344370860927153
0.8807947019867549
0.847682119205298
0.8874172185430463
