cv_score
0.7682119205298014
0.7880794701986755
0.8079470198675497
0.8807947019867549
0.8145695364238411
0.8278145695364238
0.8079470198675497
0.8344370860927153
0.7682119205298014
0.7814569536423841
0.8278145695364238
0.7682119205298014
0.8675496688741722
0.8278145695364238
0.8741721854304636
0.8145695364238411
0.7284768211920529
0.7947019867549668
0.8079470198675497
0.8013245033112583
