cv_score
0.7814569536423841
0.8211920529801324
0.7880794701986755
0.8278145695364238
0.8211920529801324
0.8410596026490066
0.8145695364238411
0.8145695364238411
0.8145695364238411
0.7814569536423841
0.7947019867549668
0.7947019867549668
0.8278145695364238
0.8013245033112583
0.8410596026490066
0.8211920529801324
0.7748344370860927
0.7880794701986755
0.8410596026490066
0.847682119205298
